"","x"
"brain",26
"comput",16
"control",15
"user",15
"abl",13
"signal",12
"use",12
"interfac",11
"devic",10
"frequenc",10
"machin",8
"differ",7
"peopl",7
"electrod",6
"light",6
"movement",6
"music",6
"research",6
"video",6
"activ",5
"button",5
"creat",5
"headset",5
"minut",5
"neuron",5
"paralysi",5
"region",5
"robot",5
"system",5
"type",5
"work",5
"arm",4
"bit",4
"channel",4
"cortex",4
"electr",4
"motor",4
"occipit",4
"part",4
"particip",4
"per",4
"project",4
"realli",4
"send",4
"studi",4
"univ",4
"via",4
"wheelchair",4
"allow",3
"area",3
"avatar",3
"case",3
"cell",3
"chang",3
"charact",3
"command",3
"cursor",3
"data",3
"determin",3
"direct",3
"eeg",3
"exampl",3
"function",3
"generat",3
"imagin",3
"implant",3
"individu",3
"interest",3
"internet",3
"iot",3
"keyboard",3
"limb",3
"lobe",3
"might",3
"occur",3
"open",3
"peak",3
"piano",3
"place",3
"play",3
"read",3
"record",3
"select",3
"sent",3
"sourc",3
"stanford",3
"switch",3
"time",3
"tini",3
"turn",3
"access",2
"across",2
"algorithm",2
"artifici",2
"base",2
"bodi",2
"call",2
"clinic",2
"close",2
"collabor",2
"combin",2
"complet",2
"connect",2
"date",2
"day",2
"decod",2
"definit",2
"delay",2
"demonstr",2
"deploy",2
"detect",2
"disea",2
"distant",2
"earth",2
"eight",2
"emot",2
"enabl",2
"engin",2
"even",2
"experi",2
"extern",2
"eye",2
"feasibl",2
"flash",2
"focus",2
"four",2
"futur",2
"goal",2
"hand",2
"help",2
"iccmr",2
"import",2
"index",2
"instead",2
"lamp",2
"learn",2
"letter",2
"move",2
"necessari",2
"need",2
"onscreen",2
"perform",2
"piec",2
"plymouth",2
"point",2
"possibl",2
"potenti",2
"provid",2
"refer",2
"remot",2
"report",2
"room",2
"screen",2
"second",2
"self",2
"set",2
"simpli",2
"slide",2
"softwar",2
"straight",2
"summer",2
"thank",2
"thought",2
"throughout",2
"translat",2
"transmit",2
"tri",2
"watch",2
"websit",2
"wireless",2
"wish",2
"without",2
"word",2
"accur",1
"accuraci",1
"action",1
"actual",1
"addit",1
"advanc",1
"almost",1
"alreadi",1
"anywh",1
"app",1
"arous",1
"array",1
"art",1
"aspirin",1
"asymmetri",1
"attach",1
"attent",1
"autonom",1
"averag",1
"babi",1
"band",1
"basi",1
"basic",1
"bcmi",1
"best",1
"biolog",1
"blink",1
"blue",1
"browser",1
"build",1
"busi",1
"cabl",1
"cap",1
"car",1
"certain",1
"check",1
"click",1
"color",1
"comment",1
"commun",1
"communic",1
"conclud",1
"condit",1
"conduct",1
"confid",1
"consist",1
"consortium",1
"continu",1
"convert",1
"cook",1
"cool",1
"cord",1
"correct",1
"couch",1
"criteria",1
"custom",1
"delici",1
"demo",1
"develop",1
"differenti",1
"difficulti",1
"digit",1
"disklavi",1
"disori",1
"distanc",1
"door",1
"due",1
"duncan",1
"eavesdrop",1
"edu",1
"effect",1
"emb",1
"embodi",1
"enjoy",1
"enough",1
"entir",1
"equiv",1
"eventu",1
"everyday",1
"evok",1
"excit",1
"expand",1
"explor",1
"extrem",1
"featur",1
"feedback",1
"feel",1
"fli",1
"flicker",1
"flight",1
"food",1
"form",1
"found",1
"fourier",1
"freewar",1
"gehrig",1
"give",1
"graph",1
"graphic",1
"greet",1
"guid",1
"hear",1
"hello",1
"hertz",1
"highest",1
"hike",1
"home",1
"hookup",1
"hope",1
"icon",1
"ideal",1
"imag",1
"impair",1
"inaud",1
"includ",1
"inconsist",1
"incr",1
"inform",1
"informat",1
"initi",1
"injuri",1
"intellig",1
"interconnect",1
"issu",1
"keep",1
"lab",1
"lap",1
"larger",1
"least",1
"led",1
"left",1
"level",1
"local",1
"long",1
"lou",1
"loung",1
"made",1
"magnitud",1
"maneuv",1
"manipul",1
"manyfold",1
"map",1
"mar",1
"market",1
"max",1
"mayb",1
"mean",1
"meant",1
"measur",1
"mental",1
"messag",1
"mida",1
"mind",1
"mirror",1
"modest",1
"moment",1
"monitor",1
"mood",1
"muscl",1
"name",1
"neural",1
"neurodegen",1
"neurosci",1
"nice",1
"node",1
"number",1
"object",1
"obtain",1
"obvious",1
"one",1
"opportun",1
"opposit",1
"osc",1
"paralyz",1
"pari",1
"patch",1
"paula",1
"person",1
"phase",1
"phenomenon",1
"pick",1
"pilot",1
"plea",1
"power",1
"practic",1
"principl",1
"process",1
"program",1
"prompt",1
"prosthet",1
"question",1
"rat",1
"rate",1
"receiv",1
"repr",1
"requir",1
"respon",1
"restor",1
"return",1
"row",1
"safeti",1
"scale",1
"scalp",1
"search",1
"semest",1
"sensat",1
"sensor",1
"sever",1
"side",1
"silicon",1
"simpl",1
"simul",1
"simultan",1
"sit",1
"site",1
"size",1
"small",1
"someth",1
"soon",1
"space",1
"spectrum",1
"speed",1
"spinal",1
"stand",1
"stare",1
"state",1
"steadi",1
"studio",1
"subject",1
"subscrib",1
"suffer",1
"support",1
"surfac",1
"surgic",1
"task",1
"technician",1
"technolog",1
"test",1
"theori",1
"thermostat",1
"toggl",1
"touch",1
"transform",1
"travel",1
"unfilt",1
"updat",1
"usabl",1
"valenc",1
"valu",1
"view",1
"visit",1
"visual",1
"vss",1
"warn",1
"wasn",1
"weak",1
"wear",1
"web",1
"webpag",1
"william",1
"within",1
"wouldn",1
