"","V1"
"0001043604-12-000006_Risk.txt",5
"0001043604-13-000022_Risk.txt",5
"0001043604-14-000038_Risk.txt",5
"0001043604-15-000022_Risk.txt",5
"0001043604-16-000219_Risk.txt",5
"0001043604-17-000045_Risk.txt",5
"0001043604-18-000011_Business.txt",3
"0001043604-18-000011_Risk.txt",5
"0001043604-19-000012_Risk.txt",5
"0001043604-20-000021_Business.txt",3
"0001043604-20-000021_Risk.txt",5
"0001445305-11-000332_Risk.txt",5
