"","V1"
"3qN081LY05k.txt",3
"4PzGklkJN7w.txt",5
"5pVTZH1LyTw.txt",1
"8J4XXm9NqF0.txt",3
"Arjd4PPraQU.txt",4
"CHEkTUr4iWg.txt",5
"cnSgPOTXGhM.txt",5
"Ecu9uvVdwg8.txt",3
"edSvKzUclPU.txt",3
"EF99Ym5jXjg.txt",2
"ewAbeWHLhdI.txt",5
"GTwhtCexGxY.txt",2
"GXGHi_n1uR0.txt",5
"hGSUYuB6uGI.txt",3
"iVCWql2REuM.txt",3
"JXJQVWROgJc.txt",4
"KAL6BUl6-rM.txt",2
"kgSv7zcpeE8.txt",5
"kmNd9ENienA.txt",1
"kvLit731SPE.txt",5
"KxJedZzhzic.txt",5
"kzc3WVNt3ow.txt",3
"mfReTpBQkc8.txt",5
"n_2BAc1U_VI.txt",4
"nE29vdJgNfQ.txt",3
"oZ7zA5tvnQ8.txt",5
"R4LZtxQVIn4.txt",2
"S3VSvoQc05w.txt",4
"sJ5fgrnilbI.txt",4
"WaB5--SFN94.txt",3
"xYE9TFeX4dc.txt",5
