"","x"
"realiti",124
"use",124
"augment",109
"realli",99
"work",87
"imag",81
"now",75
"actual",73
"world",64
"need",58
"app",56
"camera",51
"time",51
"littl",50
"think",47
"let",44
"start",43
"creat",42
"devic",42
"object",42
"game",41
"move",41
"someth",41
"don",40
"peopl",39
"cool",38
"project",38
"develop",37
"first",37
"point",37
"tango",37
"applic",36
"give",36
"interest",36
"sdk",36
"show",36
"virtual",36
"part",35
"phone",35
"tri",33
"differ",32
"experi",31
"video",31
"inform",30
"real",30
"track",30
"basic",29
"abl",28
"place",28
"product",28
"technolog",28
"call",27
"good",27
"bit",26
"play",26
"find",25
"watch",25
"build",24
"add",23
"big",23
"design",22
"done",22
"exampl",22
"far",22
"process",22
"chang",21
"comput",21
"guy",21
"locat",21
"palett",21
"quit",20
"softwar",20
"system",20
"top",20
"uniti",20
"view",20
"everyth",19
"insid",19
"mayb",19
"mean",19
"pretti",19
"scan",19
"end",18
"environ",18
"defin",17
"demo",17
"name",17
"alreadi",16
"anoth",16
"code",16
"engin",16
"hololen",16
"load",16
"might",16
"physic",16
"pokemon",16
"stuff",16
"togeth",16
"walk",16
"away",15
"guess",15
"hit",15
"jason",15
"main",15
"recognit",15
"screen",15
"sensor",15
"talk",15
"android",14
"base",14
"built",14
"javascript",14
"manipul",14
"mode",14
"target",14
"thank",14
"tool",14
"turn",14
"wall",14
"architect",13
"check",13
"color",13
"display",13
"found",13
"hand",13
"librari",13
"model",13
"question",13
"refer",13
"room",13
"today",13
"understand",13
"whole",13
"without",13
"batteri",12
"button",12
"case",12
"combin",12
"excit",12
"glass",12
"googl",12
"hard",12
"idea",12
"interact",12
"ipad",12
"keep",12
"nice",12
"probabl",12
"sampl",12
"sinc",12
"sort",12
"tabl",12
"allow",11
"avail",11
"complet",11
"day",11
"depend",11
"enough",11
"file",11
"free",11
"front",11
"fun",11
"head",11
"hope",11
"instal",11
"life",11
"line",11
"link",11
"mobil",11
"open",11
"power",11
"tell",11
"trade",11
"year",11
"anyth",10
"best",10
"better",10
"compani",10
"content",10
"cour",10
"cover",10
"crude",10
"data",10
"doesn",10
"exist",10
"futur",10
"gear",10
"haven",10
"imagin",10
"layer",10
"live",10
"month",10
"number",10
"pick",10
"possibl",10
"quick",10
"replac",10
"sandbox",10
"side",10
"space",10
"thought",10
"architectur",9
"background",9
"charact",9
"collect",9
"coupl",9
"cut",9
"definit",9
"didn",9
"featur",9
"four",9
"goggl",9
"level",9
"mani",9
"mention",9
"movement",9
"music",9
"never",9
"overlay",9
"platform",9
"plugin",9
"price",9
"quest",9
"render",9
"second",9
"short",9
"simpl",9
"ski",9
"though",9
"visual",9
"wtc",9
"access",8
"adob",8
"alway",8
"attach",8
"bunch",8
"connect",8
"download",8
"easi",8
"exact",8
"function",8
"happen",8
"headset",8
"hey",8
"html",8
"last",8
"left",8
"map",8
"measur",8
"onto",8
"option",8
"pass",8
"pictur",8
"recogn",8
"send",8
"simpli",8
"store",8
"train",8
"volum",8
"websit",8
"whatev",8
"write",8
"activ",7
"algorithm",7
"amaz",7
"angl",7
"anim",7
"applicat",7
"area",7
"ask",7
"bug",7
"calibr",7
"certain",7
"contain",7
"control",7
"depth",7
"detect",7
"educ",7
"effect",7
"element",7
"energi",7
"enjoy",7
"expert",7
"feet",7
"film",7
"finish",7
"fit",7
"floor",7
"gps",7
"help",7
"high",7
"huge",7
"hundr",7
"illustr",7
"import",7
"integr",7
"learn",7
"light",7
"long",7
"loot",7
"made",7
"night",7
"opportun",7
"posit",7
"relat",7
"snowboard",7
"spawn",7
"special",7
"standard",7
"structur",7
"super",7
"tutori",7
"type",7
"vision",7
"within",7
"afterward",6
"awesom",6
"ball",6
"book",6
"box",6
"bracket",6
"captur",6
"charg",6
"connector",6
"current",6
"dan",6
"digit",6
"draw",6
"everi",6
"expect",6
