"","x"
"million",125
"fiscal",98
"tax",55
"revenu",47
"incom",44
"decrea",40
"cash",38
"primarili",38
"expen",37
"estim",34
"oper",31
"sale",30
"due",29
"solut",29
"increa",28
"includ",26
"custom",25
"direct",25
"net",25
"result",25
"stock",25
"cost",24
"invest",23
"base",22
"financ",22
"compar",20
"busi",19
"asset",18
"compen",18
"divestitur",18
"relat",18
"year",18
"loss",16
"note",16
"activ",15
"billion",15
"addit",14
"discontinu",14
"equiti",14
"higher",14
"liabil",14
"non",14
"period",14
"reflect",14
"repurcha",14
"may",13
"account",12
"amount",12
"consolid",12
"dividend",12
"wss",12
"adjust",11
"benefit",11
"chang",11
"consist",11
"consum",11
"debt",11
"gain",11
"offset",11
"percentag",11
"pki",11
"statement",11
"tabl",11
"market",10
"rate",10
"restructur",10
"transit",10
"use",10
"arpu",9
"assumpt",9
"interest",9
"operat",9
"partial",9
"payment",9
"proceed",9
"purcha",9
"requir",9
"secur",9
"term",9
"broadcom",8
"capit",8
"common",8
"flow",8
"incur",8
"intang",8
"plan",8
"recogn",8
"share",8
"subject",8
"total",8
"transact",8
"acquisit",7
"alloc",7
"analyt",7
"approxim",7
"april",7
"bill",7
"cyber",7
"evalu",7
"except",7
"follow",7
"gaap",7
"inform",7
"manag",7
"reason",7
"receiv",7
"repay",7
"acquir",6
"annual",6
"complet",6
"contract",6
"convert",6
"critic",6
"determin",6
"digicert",6
"exclud",6
"measur",6
"method",6
"novemb",6
"posit",6
"present",6
"princip",6
"quarter",6
"recognit",6
"servic",6
"act",5
"averag",5
"believ",5
"continu",5
"coven",5
"current",5
"develop",5
"differ",5
"disposit",5
"effect",5
"end",5
"enterpri",5
"equiv",5
"exist",5
"foreign",5
"geograph",5
"made",5
"metric",5
"number",5
"product",5
"provid",5
"report",5
"retent",5
"senior",5
"signif",5
"time",5
"varianc",5
"administr",4
"affect",4
"aggreg",4
"america",4
"amort",4
"amortiz",4
"audit",4
"basi",4
"calcul",4
"charg",4
"corpor",4
"credit",4
"digit",4
"distribut",4
"earn",4
"expect",4
"factor",4
"futur",4
"general",4
"generat",4
"ident",4
"impact",4
"judgment",4
"jurisdict",4
"loan",4
"materi",4
"month",4
"need",4
"onlin",4
"partner",4
"per",4
"perform",4
"polici",4
"price",4
"program",4
"protect",4
"reduct",4
"research",4
"safeti",4
"see",4
"shift",4
"short",4
"summar",4
"uncertain",4
"valu",4
"actual",3
"allow",3
"ani",3
"apj",3
"balanc",3
"borrow",3
"channel",3
"circumst",3
"connect",3
"cont",3
"count",3
"crimin",3
"criteria",3
"date",3
"defer",3
"defin",3
"depreci",3
"emea",3
"event",3
"exchang",3
"expenditur",3
"facil",3
"fair",3
"followingaccount",3
"gener",3
"hardwar",3
"held",3
"histor",3
"inher",3
"item",3
"limit",3
"liquid",3
"lower",3
"matter",3
"meet",3
"met",3
"mix",3
"monitor",3
"norton",3
"nortonlifelock",3
"outsid",3
"outstand",3
"paid",3
"privat",3
"probabl",3
"provi",3
"record",3
"regular",3
"relationship",3
"remain",3
"return",3
"review",3
"settl",3
"sever",3
"sold",3
"step",3
"subscript",3
"subsidiari",3
"upon",3
"various",3
"accel",2
"accord",2
"activitiesour",2
"add",2
"adverti",2
"altera",2
"approv",2
"apru",2
"assum",2
"august",2
"author",2
"avail",2
"board",2
"brand",2
"certain",2
"circuit",2
"collect",2
"compani",2
"complianc",2
"compon",2
"condit",2
"consid",2
"conver",2
"deduct",2
"depend",2
"devic",2
"difficult",2
"director",2
"discuss",2
"divest",2
"divid",2
"employ",2
"enter",2
"equip",2
"experi",2
"expir",2
"exposur",2
"extent",2
"famili",2
"feder",2
"firm",2
"fund",2
"goodwil",2
"gross",2
"help",2
"home",2
"howev",2
"improv",2
"incorrect",2
"indebt",2
"indic",2
"indirect",2
"initi",2
"integr",2
"intern",2
"inventori",2
"investor",2
"januari",2
"key",2
"last",2
"line",2
"maintain",2
"manufactur",2
"matur",2
"multipl",2
"ninth",2
"occur",2
"offer",2
"opinion",2
"order",2
"origin",2
"payabl",2
"platform",2
"potenti",2
"prepar",2
"preserv",2
"prior",2
"privaci",2
"process",2
"profit",2
"promot",2
"prove",2
"qualifi",2
"ratabl",2
"reclassifi",2
"region",2
"repr",2
"resolut",2
"risk",2
"round",2
"royalti",2
"season",2
"second",2
"settlement",2
"similar",2
"stockhold",2
"strateg",2
"strategi",2
"substanti",2
"support",2
"sustain",2
"taxesw",2
"termin",2
"today",2
"toward",2
"trade",2
"trend",2
"trust",2
"unpredict",2
"user",2
"versus",2
"week",2
"weight",2
"without",2
"work",2
"world",2
"write",2
"absenc",1
"accept",1
"accru",1
"accrual",1
"accuraci",1
"activitiesfisc",1
"advanc",1
"advantag",1
"adver",1
"affili",1
"affirm",1
"africa",1
"agreement",1
"aincom",1
"alli",1
"analysi",1
"announc",1
"anticip",1
"appeal",1
"appli",1
"applic",1
"ari",1
"asia",1
"assert",1
"assess",1
"associ",1
"associat",1
"attribut",1
"award",1
"becom",1
"begin",1
"beyond",1
"built",1
"businesson",1
"businessoverviewnortonlifelock",1
"canada",1
"cancel",1
"caus",1
"claim",1
"classifi",1
"clear",1
"clearlak",1
"combinationsw",1
"commerc",1
"commit",1
"complex",1
"conduct",1
"contain",1
"contentscompon",1
"contentscontract",1
"contentsdebtin",1
"contentsdiscontinu",1
"contentsgen",1
"contentsperform",1
"contentsth",1
"contingenciesw",1
"control",1
"correspond",1
"countri",1
"cour",1
"coverag",1
"customari",1
"cut",1
"cycl",1
"daili",1
"damag",1
"data",1
"decemb",1
"deem",1
"definit",1
"delay",1
"deriv",1
"describ",1
"detect",1
"disclosur",1
"discount",1
"dispo",1
"distinguish",1
"draw",1
"drew",1
"drive",1
"durat",1
"dure",1
"east",1
"effectiv",1
"either",1
"element",1
"elimin",1
"enact",1
"engag",1
"environ",1
"especi",1
"establish",1
"estimat",1
"estimatesth",1
"europ",1
"ever",1
"evid",1
"excess",1
"execut",1
"exempt",1
"expo",1
"express",1
"exten",1
"extra",1
"fact",1
"favor",1
"februari",1
"figur",1
"final",1
"first",1
"flat",1
"flexibl",1
"flowsth",1
"form",1
"forth",1
"fulfil",1
"full",1
"fulli",1
"game",1
"geographi",1
"global",1
"greater",1
"group",1
"headcount",1
"high",1
"hous",1
"identifi",1
"impair",1
"inc",1
"infrastructur",1
"intend",1
"interact",1
"investmenton",1
"ireland",1
"isol",1
"issu",1
"issuanc",1
"japan",1
"job",1
"june",1
"kpi",1
"largest",1
"latin",1
"law",1
"lead",1
"legal",1
"less",1
"leverag",1
"lien",1
"lifelock",1
