"","V1"
"0000813672-13-000007_Risk.txt",2
"0000813672-14-000008_Risk.txt",2
"0000813672-16-000040_Risk.txt",2
"0000813672-17-000006_Risk.txt",2
"0000813672-18-000008_Risk.txt",2
"0000813672-19-000008_Business.txt",5
"0000813672-19-000008_Risk.txt",2
"0000813672-20-000007_Business.txt",5
"0000813672-20-000007_Risk.txt",2
