"","V1","V2","V3","V4","V5"
"1",0.0593886462882096,0.518777292576419,0.180786026200873,0.091703056768559,0.149344978165939
"2",0.184281842818428,0.0609756097560976,0.0758807588075881,0.0840108401084011,0.594850948509485
"3",0.773972602739726,0.0479452054794521,0.04337899543379,0.0799086757990868,0.0547945205479452
"4",0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549
"5",0.0204081632653061,0.082312925170068,0.0510204081632653,0.197278911564626,0.648979591836735
"6",0.0219178082191781,0.073972602739726,0.0515068493150685,0.586849315068493,0.265753424657534
"7",0.0288461538461538,0.171328671328671,0.069055944055944,0.677447552447552,0.0533216783216783
"8",0.170731707317073,0.138211382113821,0.430894308943089,0.178861788617886,0.0813008130081301
"9",0.517556179775281,0.169943820224719,0.0512640449438202,0.0294943820224719,0.231741573033708
"10",0.100719424460432,0.100719424460432,0.100719424460432,0.0719424460431655,0.62589928057554
"11",0.0249221183800623,0.557632398753894,0.044392523364486,0.238317757009346,0.134735202492212
"12",0.701413427561837,0.0954063604240283,0.0971731448763251,0.0724381625441696,0.0335689045936396
"13",0.765748031496063,0.0649606299212598,0.0433070866141732,0.0433070866141732,0.0826771653543307
"14",0.933061699650757,0.0180442374854482,0.010477299185099,0.0215366705471478,0.0168800931315483
"15",0.140914709517923,0.662546353522868,0.072929542645241,0.0642768850432633,0.0593325092707046
"16",0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549
"17",0.0263157894736842,0.761904761904762,0.117794486215539,0.0588972431077694,0.0350877192982456
"18",0.797101449275362,0.0420289855072464,0.0623188405797101,0.036231884057971,0.0623188405797101
"19",0.16950852557673,0.503510531594784,0.116349047141424,0.0661985957873621,0.144433299899699
"20",0.694444444444444,0.11489898989899,0.0946969696969697,0.0277777777777778,0.0681818181818182
"21",0.349122807017544,0.135087719298246,0.157894736842105,0.168421052631579,0.189473684210526
"22",0.105318039624609,0.0750782064650678,0.765380604796663,0.02711157455683,0.02711157455683
"23",0.826580226904376,0.0307941653160454,0.0551053484602917,0.0388978930307942,0.0486223662884927
"24",0.708818635607321,0.0565723793677205,0.129783693843594,0.0382695507487521,0.0665557404326123
"25",0.0194123819517314,0.0965372507869885,0.0183630640083945,0.77492130115425,0.0907660020986359
"26",0.0120259019426457,0.730188097440641,0.0573543015726179,0.17977181621955,0.0206598828245452
"27",0.0420841683366733,0.0853707414829659,0.0577154308617234,0.106212424849699,0.708617234468938
"28",0.522821576763486,0.0912863070539419,0.178423236514523,0.0954356846473029,0.112033195020747
"29",0.0317073170731707,0.0621951219512195,0.70609756097561,0.103658536585366,0.0963414634146341
"30",0.334763948497854,0.180257510729614,0.274678111587983,0.0901287553648069,0.120171673819742
"31",0.519823788546256,0.0837004405286344,0.105726872246696,0.127753303964758,0.162995594713656
"32",0.810730253353204,0.0327868852459016,0.0625931445603577,0.0283159463487332,0.0655737704918033
"33",0.0172161172161172,0.678021978021978,0.0413919413919414,0.201465201465201,0.0619047619047619
"34",0.088768115942029,0.153985507246377,0.103260869565217,0.0851449275362319,0.568840579710145
"35",0.120967741935484,0.161290322580645,0.112903225806452,0.32258064516129,0.282258064516129
"36",0.82015306122449,0.0318877551020408,0.0625,0.0306122448979592,0.0548469387755102
"37",0.215686274509804,0.196078431372549,0.196078431372549,0.196078431372549,0.196078431372549
"38",0.135802469135802,0.135802469135802,0.407407407407407,0.160493827160494,0.160493827160494
"39",0.0245989304812834,0.315508021390374,0.0254901960784314,0.232798573975045,0.401604278074866
"40",0.133218982275586,0.0560320182961692,0.0343053173241852,0.70611778158948,0.0703259005145798
"41",0.0827067669172932,0.12406015037594,0.093984962406015,0.406015037593985,0.293233082706767
"42",0.543046357615894,0.076158940397351,0.188741721854305,0.076158940397351,0.115894039735099
"43",0.0280164363093015,0.372431826671647,0.0317519611505417,0.197609264101606,0.370190511766903
"44",0.0594425483503982,0.0301478953356086,0.647895335608646,0.0273037542662116,0.235210466439135
"45",0.0552208835341365,0.148259705488621,0.0163989290495315,0.13186077643909,0.648259705488621
"46",0.133928571428571,0.09375,0.53125,0.165178571428571,0.0758928571428571
"47",0.0436320754716981,0.0683962264150943,0.777122641509434,0.0507075471698113,0.0601415094339623
"48",0.354545454545455,0.309090909090909,0.2,0.0795454545454545,0.0568181818181818
"49",0.564796905222437,0.0444874274661509,0.104448742746615,0.0425531914893617,0.243713733075435
"50",0.610526315789474,0.140350877192982,0.0912280701754386,0.0491228070175439,0.108771929824561
"51",0.373831775700935,0.158878504672897,0.130841121495327,0.149532710280374,0.186915887850467
"52",0.0578512396694215,0.114521841794569,0.665879574970484,0.0531286894923259,0.1086186540732
"53",0.178997613365155,0.152744630071599,0.541766109785203,0.0477326968973747,0.0787589498806683
"54",0.794567062818336,0.0492359932088285,0.0594227504244482,0.0543293718166384,0.0424448217317487
"55",0.0905923344947735,0.114982578397213,0.64808362369338,0.0557491289198606,0.0905923344947735
"56",0.021630615640599,0.0386855241264559,0.0178868552412646,0.813227953410982,0.108569051580699
"57",0.147887323943662,0.588028169014085,0.0492957746478873,0.130281690140845,0.0845070422535211
"58",0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549
"59",0.104966139954853,0.217832957110609,0.0993227990970655,0.547404063205418,0.0304740406320542
"60",0.0373197625106022,0.196776929601357,0.0305343511450382,0.703138252756573,0.0322307039864292
