"","x"
"human",411
"think",362
"learn",359
"intellig",340
"use",310
"comput",295
"actual",294
"machin",290
"problem",283
"game",277
"now",277
"realli",245
"peopl",234
"don",226
"work",214
"play",204
"someth",201
"time",200
"talk",177
"world",177
"differ",167
"good",163
"system",161
"first",157
"tri",154
"year",154
"mani",146
"question",146
"move",144
"algorithm",142
"let",142
"program",141
"sort",140
"exampl",139
"model",139
"start",139
"robot",134
"data",131
"general",129
"research",129
"deep",126
"mayb",125
"idea",121
"network",120
"artifici",118
"need",116
"mean",115
"abl",113
"futur",110
"pretti",110
"probabl",109
"might",107
"call",106
"interest",106
"cour",104
"better",98
"chess",98
"solv",96
"littl",95
"point",95
"give",94
"possibl",93
"brain",92
"end",92
"part",92
"tell",92
"understand",92
"mind",90
"best",88
"power",88
"applic",87
"build",86
"happen",85
"test",85
"number",84
"case",81
"basic",80
"technolog",80
"reason",79
"sen",78
"anoth",76
"develop",76
"solut",75
"valu",75
"ask",73
"bit",73
"creat",73
"second",73
"million",72
"neural",72
"level",70
"compani",68
"googl",68
"find",67
"goal",67
"help",67
"today",67
"done",66
"posit",65
"challeng",64
"set",64
"thought",63
"approach",62
"show",62
"big",61
"languag",61
"doesn",60
"function",60
"import",60
"last",60
"made",60
"simpl",60
"book",59
"code",59
"deal",59
"scienc",59
"type",59
"base",58
"term",58
"anyth",57
"purpo",57
"generat",56
"inform",56
"speech",56
"answer",55
"chang",55
"everyth",55
"long",55
"video",55
"alreadi",54
"imag",54
"environ",53
"imagin",53
"improv",52
"predict",52
"action",51
"stuff",51
"experi",50
"fact",50
"figur",50
"real",50
"yes",50
"everi",49
"hard",49
"alphago",48
"control",48
"quit",48
"thank",48
"complet",47
"may",47
"player",47
"process",47
"risk",47
"top",47
"train",47
"area",46
"box",46
"deci",46
"plan",46
"line",45
"pictur",45
"bad",44
"enough",44
"less",44
"name",44
"quick",44
"similar",44
"theori",44
"yet",44
"guy",43
"later",43
"paper",43
"person",43
"score",43
"variabl",43
"high",42
"search",42
"certain",41
"coupl",41
"design",41
"issu",41
"optim",41
"perform",41
"specif",41
"ture",41
"appli",40
"board",40
"dollar",40
"four",40
"given",40
"open",40
"prove",40
"abil",39
"checker",39
"field",39
"instanc",39
"knowledg",39
"word",39
"interact",38
"read",38
"step",38
"blue",37
"complex",37
"difficult",37
"expect",37
"far",37
"hundr",37
"recent",37
"relat",37
"super",37
"week",37
"agent",36
"becom",36
"cat",36
"convinc",36
"current",36
"effect",36
"evalu",36
"keep",36
"logic",36
"recognit",36
"sinc",36
"turn",36
"without",36
"begin",35
"care",35
"cool",35
"day",35
"didn",35
"movi",35
"scientist",35
"techniqu",35
"whole",35
"across",34
"invest",34
"least",34
"obvious",34
"particular",34
"percent",34
"recommend",34
"state",34
"task",34
"achiev",33
"decid",33
"ear",33
"eye",33
"left",33
"place",33
"rate",33
"though",33
"allow",32
"behavior",32
"hand",32
"list",32
"project",32
"seem",32
"thousand",32
"univ",32
"version",32
"activ",31
"almost",31
"beat",31
"capabl",31
"consid",31
"direct",31
"easi",31
"engin",31
"ever",31
"order",31
"perfect",31
"reinforc",31
"within",31
"alway",30
"android",30
"came",30
"definit",30
"evolutionari",30
"face",30
"job",30
"kill",30
"oper",30
"space",30
"togeth",30
"built",29
"concept",29
"domain",29
"exact",29
"final",29
"follow",29
"hope",29
"life",29
"mathemat",29
"memori",29
"pick",29
"principl",29
"side",29
"third",29
"child",28
"decad",28
"defin",28
"everyon",28
"explain",28
"fit",28
"found",28
"haven",28
"includ",28
"industri",28
"instead",28
"main",28
"mention",28
"moment",28
"often",28
"recogn",28
"result",28
"section",28
"simul",28
"sometim",28
"won",28
"behind",27
"break",27
"calcul",27
"cultur",27
"facebook",27
"fall",27
"feel",27
"group",27
"near",27
"normal",27
"singl",27
"success",27
"tetri",27
"tool",27
"total",27
"true",27
"class",26
"creativ",26
"custom",26
"dog",26
"error",26
"howev",26
"huge",26
"love",26
"natur",26
"rather",26
"softwar",26
"sound",26
"watch",26
"clear",25
"expert",25
"form",25
"goe",25
"input",25
"method",25
"money",25
"nuclear",25
"past",25
"rememb",25
"rule",25
"short",25
"stage",25
"text",25
"toward",25
"user",25
"usual",25
"wrong",25
"amount",24
"billion",24
"black",24
"block",24
"cloud",24
"featur",24
"healthcar",24
"heard",24
"influenc",24
"key",24
"lead",24
"organ",24
"parent",24
"potenti",24
"saw",24
"serious",24
"servic",24
"sourc",24
"stori",24
"team",24
"told",24
"walk",24
"weapon",24
"win",24
"amazon",23
"art",23
"automat",23
"car",23
"conscious",23
"depend",23
"devic",23
"drive",23
"fast",23
"focus",23
"half",23
"histori",23
"hour",23
"involv",23
"known",23
"never",23
"physic",23
"piec",23
"plea",23
"programm",23
"random",23
"reach",23
"screen",23
"self",23
"situat",23
"smart",23
"sorri",23
"stop",23
"support",23
"away",22
"believ",22
"combin",22
"forward",22
"free",22
"fund",22
"intuit",22
"isn",22
"live",22
"man",22
"noth",22
"provid",22
"ration",22
"seri",22
"speed",22
"tensorflow",22
"whatev",22
"zero",22
"amaz",21
"bring",21
"chris",21
"communiti",21
"connect",21
"cover",21
"existenti",21
"increa",21
"insight",21
"limit",21
"nice",21
"old",21
"platform",21
"recip",21
"simpli",21
"small",21
"studi",21
"teach",21
"util",21
"access",20
"ball",20
"centuri",20
"close",20
"detail",20
"digit",20
"either",20
"implement",20
"kasparov",20
"manag",20
"match",20
"matter",20
"maxim",20
"minut",20
"must",20
"nick",20
"output",20
"progress",20
"requir",20
"termin",20
"translat",20
"view",20
"went",20
"advanc",19
"ahead",19
"appear",19
"atari",19
"bunch",19
"caus",19
"champion",19
"excit",19
"front",19
"hear",19
"imposs",19
"initi",19
"insid",19
"institut",19
"layer",19
"motion",19
"object",19
"origin",19
"post",19
"race",19
"scientif",19
"strategi",19
"strong",19
"app",18
"constraint",18
"contain",18
"danger",18
"discuss",18
"earth",18
"exist",18
"fair",18
"genet",18
"larg",18
"master",18
"month",18
"neurosci",18
"present",18
"produc",18
"safe",18
"societi",18
"soon",18
"special",18
