"","V1"
"0000743988-13-000018_Risk.txt",2
"0000743988-14-000026_Risk.txt",2
"0000743988-15-000022_Risk.txt",2
"0000743988-16-000063_Risk.txt",1
"0000743988-17-000046_Risk.txt",2
"0000743988-18-000022_Risk.txt",1
"0000743988-19-000012_Risk.txt",5
"0000743988-20-000020_Risk.txt",5
