"","x"
"test",26
"drone",18
"pilot",10
"faa",9
"peopl",9
"air",7
"ground",7
"question",7
"attack",6
"base",6
"realli",6
"system",6
"drive",5
"guid",5
"power",5
"someth",5
"studi",5
"technolog",5
"think",5
"written",5
"call",4
"cargo",4
"contain",4
"fli",4
"futur",4
"hope",4
"idea",4
"load",4
"now",4
"spine",4
"surfac",4
"tactic",4
"time",4
"uav",4
"airfram",3
"ask",3
"becom",3
"collect",3
"creat",3
"crew",3
"enemi",3
"equip",3
"find",3
"flexibl",3
"flight",3
"forc",3
"found",3
"freez",3
"hard",3
"human",3
"import",3
"memor",3
"platform",3
"privat",3
"safe",3
"set",3
"show",3
"taken",3
"temperatur",3
"told",3
"took",3
"train",3
"upper",3
"use",3
"actual",2
"aerospac",2
"aircraft",2
"airdrop",2
"allow",2
"answer",2
"aviat",2
"big",2
"bomb",2
"book",2
"carri",2
"commerci",2
"compani",2
"content",2
"control",2
"day",2
"deploy",2
"design",2
"develop",2
"dew",2
"differ",2
"done",2
"dorsal",2
"drop",2
"droplet",2
"everybodi",2
"fall",2
"feet",2
"film",2
"fire",2
"four",2
"friend",2
"fuel",2
"handbook",2
"help",2
"hundr",2
"land",2
"let",2
"lightweight",2
"long",2
"manag",2
"matter",2
"missil",2
"moistur",2
"morn",2
"need",2
"nobodi",2
"part",2
"plenti",2
"point",2
"probabl",2
"provid",2
"push",2
"quit",2
"reason",2
"refuel",2
"safeti",2
"sever",2
"small",2
"societi",2
"softwar",2
"stuff",2
"support",2
"surpri",2
"talk",2
"tank",2
"thought",2
"transform",2
"tri",2
"twice",2
"versatil",2
"weapon",2
"weight",2
"without",2
"yes",2
"achiev",1
"across",1
"adjac",1
"adult",1
"aeronaut",1
"afford",1
"afghanistan",1
"ahead",1
"airfield",1
"airlin",1
"airport",1
"airtank",1
"almost",1
"alreadi",1
"alright",1
"alway",1
"amaz",1
"angel",1
"anim",1
"anoth",1
"anyth",1
"art",1
"artist",1
"asset",1
"assist",1
"astonish",1
"athlet",1
"audienc",1
"automat",1
"axl",1
"balanc",1
"beauti",1
"begin",1
"behind",1
"believ",1
"bigger",1
"bit",1
"blog",1
"border",1
"bottom",1
"box",1
"built",1
"bureaucraci",1
"came",1
"capabl",1
"car",1
"case",1
"challeng",1
"checklist",1
"clean",1
"click",1
"climat",1
"combat",1
"command",1
"communic",1
"compon",1
"concentr",1
"condit",1
"continu",1
"conver",1
"cost",1
"countermeasur",1
"crazi",1
"curio",1
"curious",1
"cut",1
"danger",1
"databa",1
"deal",1
"decid",1
"defen",1
"defend",1
"deliv",1
"demand",1
"describ",1
"didn",1
"direct",1
"display",1
"doesn",1
"don",1
"door",1
"drag",1
"effort",1
"electronica",1
"enough",1
"entiti",1
"establish",1
"everyth",1
"exam",1
"excit",1
"exist",1
"explod",1
"extra",1
"fact",1
"factor",1
"fail",1
"featur",1
"feed",1
"final",1
"finish",1
"first",1
"fit",1
"fix",1
"flew",1
"focus",1
"follow",1
"format",1
"forward",1
"frank",1
"frost",1
"full",1
"fulli",1
"general",1
"give",1
"gone",1
"good",1
"group",1
"hamburg",1
"happen",1
"hauler",1
"haven",1
"heavi",1
"helicopt",1
"high",1
"home",1
"immedi",1
"incr",1
"individu",1
"infinit",1
"inform",1
"insist",1
"instant",1
"instrument",1
"intel",1
"intercept",1
"intersect",1
"isn",1
"jet",1
"job",1
"jone",1
"knowledg",1
"launch",1
"least",1
"letter",1
"licen",1
"lie",1
"lift",1
"light",1
"line",1
"littl",1
"low",1
"lower",1
"machin",1
"maximum",1
"mean",1
"mechan",1
"member",1
"midair",1
"mine",1
"minim",1
"minut",1
"mix",1
"moment",1
"monitor",1
"movabl",1
"navig",1
"near",1
"never",1
"night",1
"nose",1
"onlin",1
"open",1
"orchestra",1
"ordnanc",1
"page",1
"parachut",1
"pass",1
"perimet",1
"plant",1
"pod",1
"polici",1
"post",1
"pound",1
"present",1
"pretti",1
"problem",1
"program",1
"radar",1
"readi",1
"rear",1
"regul",1
"remot",1
"respect",1
"result",1
"return",1
"revolut",1
"risk",1
"robot",1
"rule",1
"scenario",1
"schedul",1
"second",1
"secur",1
"sensit",1
"simpl",1
"singl",1
"size",1
"sketch",1
"sky",1
"somebodi",1
"sometim",1
"soon",1
"sort",1
"space",1
"spec",1
"stand",1
"start",1
"step",1
"structur",1
"surround",1
"swap",1
"synch",1
"tail",1
"tanker",1
"target",1
"tarnish",1
"team",1
"tent",1
"third",1
"thousand",1
"threat",1
"tomorrow",1
"tonight",1
"touchdown",1
"truck",1
"typic",1
"ultra",1
"understand",1
"uniqu",1
"unlimit",1
"unman",1
"varieti",1
"video",1
"visionari",1
"well",1
"whole",1
"wide",1
"work",1
"world",1
"wrong",1
"year",1
"yet",1
