"","V1"
"0001373715-13-000004_Business.txt",4
"0001373715-13-000004_Risk.txt",1
"0001373715-15-000067_Business.txt",4
"0001373715-15-000067_Risk.txt",1
"0001373715-16-000324_Business.txt",4
"0001373715-16-000324_Risk.txt",1
"0001373715-17-000026_Business.txt",4
"0001373715-17-000026_Risk.txt",2
"0001373715-18-000058_Business.txt",3
"0001373715-18-000058_Risk.txt",2
"0001373715-19-000070_Business.txt",3
"0001373715-19-000070_Risk.txt",2
"0001373715-20-000072_Business.txt",3
"0001373715-20-000072_Risk.txt",5
