"","V1","V2","V3","V4","V5"
"1",0.197126628800535,0.0153691947878383,0.273972602739726,0.0113598396257935,0.502171734046108
"2",0.222143864598025,0.204866008462623,0.0204513399153738,0.533497884344147,0.0190409026798307
"3",0.260212838997597,0.0346721592859595,0.234122897356677,0.0147614143494679,0.456230690010299
"4",0.22031523642732,0.280910683012259,0.0203152364273205,0.460595446584939,0.0178633975481611
"5",0.246922519913106,0.0235336712527154,0.268283852280956,0.0133960897900072,0.447863866763215
"6",0.216254416961131,0.322968197879859,0.0137809187279152,0.432155477031802,0.0148409893992933
"7",0.23545423613474,0.0261993875467846,0.324940455937394,0.0183735964613814,0.395032323919701
"8",0.219288982752552,0.34670890531503,0.00703977472720873,0.414642731432594,0.0123196057726153
"9",0.205657237936772,0.0166389351081531,0.405657237936772,0.0259567387687188,0.346089850249584
"10",0.197821503865074,0.431131412508784,0.00913562895291637,0.35172171468728,0.0101897399859452
"11",0.218481848184818,0.0234323432343234,0.44026402640264,0.0188118811881188,0.299009900990099
"12",0.20103986135182,0.463778162911612,0.0117850953206239,0.314038128249567,0.00935875216637782
"13",0.179084967320261,0.0137254901960784,0.514705882352941,0.0173202614379085,0.27516339869281
"14",0.188803894297636,0.49547983310153,0.0295549374130737,0.277816411682893,0.00834492350486787
