"","V1"
"0001141391-12-000003_Business.txt",4
"0001141391-12-000003_Risk.txt",2
"0001141391-13-000003_Business.txt",3
"0001141391-13-000003_Risk.txt",2
"0001141391-14-000003_Business.txt",3
"0001141391-14-000003_Risk.txt",2
"0001141391-15-000011_Business.txt",3
"0001141391-15-000011_Risk.txt",2
"0001141391-16-000085_Business.txt",3
"0001141391-16-000085_Risk.txt",5
"0001141391-17-000014_Business.txt",3
"0001141391-17-000014_Risk.txt",5
"0001141391-18-000009_Business.txt",1
"0001141391-18-000009_Risk.txt",5
"0001141391-19-000013_Business.txt",1
"0001141391-19-000013_Risk.txt",3
"0001141391-20-000032_Business.txt",1
"0001141391-20-000032_Risk.txt",5
