"","x"
"use",431
"realiti",373
"augment",301
"think",258
"realli",257
"now",229
"world",212
"imag",187
"actual",186
"virtual",185
"track",174
"peopl",171
"work",170
"experi",158
"camera",157
"real",154
"let",151
"app",141
"time",140
"creat",130
"don",123
"game",121
"differ",118
"show",118
"start",117
"technolog",116
"need",113
"talk",112
"first",108
"point",106
"object",105
"tri",103
"devic",100
"abl",99
"video",99
"play",98
"provid",98
"project",97
"someth",97
"applic",96
"plane",92
"move",90
"space",89
"place",87
"mean",86
"learn",85
"interact",83
"good",80
"littl",79
"develop",78
"exampl",77
"inform",77
"year",76
"session",75
"might",74
"target",74
"user",73
"call",72
"car",72
"system",72
"base",71
"render",71
"sort",71
"data",70
"view",70
"give",67
"phone",67
"content",66
"find",66
"light",66
"part",65
"model",64
"scene",64
"head",63
"set",63
"basic",62
"arkit",61
"question",61
"understand",61
"chang",60
"comput",60
"eye",60
"headset",60
"pretti",59
"product",59
"student",59
"order",58
"screen",58
"environ",57
"tell",57
"today",57
"import",56
"thank",56
"bit",55
"interest",55
"process",55
"build",54
"detect",54
"everyth",54
"cool",53
"turn",53
"help",52
"physic",52
"posit",52
"featur",51
"digit",50
"quit",50
"compani",49
"happen",49
"problem",48
"yeah",48
"anoth",47
"bring",47
"googl",47
"futur",46
"hand",46
"updat",46
"watch",46
"case",45
"display",45
"feel",45
"card",44
"excit",44
"fun",43
"open",43
"room",43
"glass",42
"mani",42
"walk",42
"anchor",41
"better",41
"design",41
"hololen",41
"alreadi",40
"color",40
"dinosaur",40
"done",40
"download",40
"idea",40
"name",40
"probabl",40
"add",39
"direct",39
"possibl",39
"second",39
"big",38
"control",38
"allow",37
"day",37
"frame",37
"includ",37
"last",37
"matrix",37
"simpli",37
"transform",37
"end",36
"life",36
"locat",36
"sen",36
"yes",36
"anim",35
"custom",35
"everi",35
"front",35
"hit",35
"made",35
"select",35
"tabl",35
"draw",34
"everyon",34
"long",34
"nice",34
"pixel",34
"tap",34
"alway",33
"cabl",33
"challeng",33
"cour",33
"high",33
"imagin",33
"pokemon",33
"share",33
"train",33
"captur",32
"kid",32
"may",32
"mayb",32
"motion",32
"person",32
"sensor",32
"smartphon",32
"stori",32
"microsoft",31
"music",31
"pictur",31
"visual",31
"action",30
"engin",30
"far",30
"input",30
"insid",30
"movement",30
"simpl",30
"vision",30
"anyth",29
"best",29
"guy",29
"hey",29
"method",29
"one",29
"top",29
"close",28
"current",28
"function",28
"immer",28
"level",28
"present",28
"relat",28
"requir",28
"result",28
"someon",28
"star",28
"store",28
"team",28
"togeth",28
"tool",28
"without",28
"avail",27
"code",27
"easi",27
"exact",27
"focus",27
"love",27
"map",27
"pick",27
"seem",27
"send",27
"touch",27
"well",27
"box",26
"configur",26
"educ",26
"follow",26
"home",26
"issu",26
"minut",26
"onto",26
"piec",26
"power",26
"quick",26
"side",26
"snatch",26
"step",26
"stuff",26
"surpri",26
"test",26
"wear",26
"almost",25
"becom",25
"complet",25
"doesn",25
"enough",25
"fact",25
"goe",25
"intersect",25
"orient",25
"rotat",25
"sit",25
"thought",25
"wine",25
"didn",24
"generat",24
"hard",24
"limit",24
"mask",24
"overlay",24
"properti",24
"rang",24
"scale",24
"scan",24
"smartglob",24
"studi",24
"uniti",24
"valu",24
"whole",24
"yet",24
"ask",23
"away",23
"background",23
"came",23
"choo",23
"continu",23
"effect",23
"final",23
"live",23
"market",23
"okay",23
"research",23
"size",23
"specif",23
"tablet",23
"aurasma",22
"combin",22
"contain",22
"definit",22
"ever",22
"human",22
"implement",22
"integr",22
"keep",22
"natur",22
"rememb",22
"saw",22
"small",22
"state",22
"though",22
"type",22
"arfram",21
"charact",21
"class",21
"core",21
"field",21
"guess",21
"industri",21
"interfac",21
"mix",21
"mount",21
"never",21
"social",21
"surfac",21
"univ",21
"access",20
"check",20
"clear",20
"enabl",20
"exist",20
"free",20
"hope",20
"hour",20
"line",20
"mention",20
"notic",20
"particip",20
"particular",20
"past",20
"reason",20
"repr",20
"sand",20
"shop",20
"smooth",20
"stage",20
"wall",20
"web",20
"appear",19
"appl",19
"area",19
"busi",19
"center",19
"corner",19
"drive",19
"estim",19
"explor",19
"figur",19
"friend",19
"haven",19
"hold",19
"hologram",19
"left",19
"onlin",19
"potenti",19
"situat",19
"solut",19
"sound",19
"won",19
"amaz",18
"arsess",18
"audienc",18
"automat",18
"awesom",18
"believ",18
"button",18
"click",18
"condit",18
"connect",18
"face",18
"found",18
"huge",18
"machin",18
"marker",18
"moment",18
"movi",18
"opencv",18
"planet",18
"program",18
"school",18
"technic",18
"term",18
"uri",18
"within",18
"along",17
"appli",17
"blue",17
"cost",17
"file",17
"fli",17
"four",17
"instead",17
"job",17
