"","V1"
"0001336920-14-000007_Business.txt",3
"0001336920-14-000007_Risk.txt",1
"0001336920-15-000010_Business.txt",5
"0001336920-15-000010_Risk.txt",1
"0001336920-17-000014_Business.txt",2
"0001336920-17-000014_Risk.txt",1
"0001336920-18-000008_Business.txt",2
"0001336920-18-000008_Risk.txt",1
"0001336920-19-000004_Business.txt",2
"0001336920-19-000004_Risk.txt",1
"0001336920-20-000023_Business.txt",2
"0001336920-20-000023_Risk.txt",1
