"","V1","V2","V3","V4","V5"
"1",0.232848232848233,0.201663201663202,0.383575883575884,0.124740124740125,0.0571725571725572
"2",0.100524475524476,0.152972027972028,0.159090909090909,0.496503496503497,0.0909090909090909
"3",0.0217484926787252,0.815676141257537,0.0180878552971576,0.107881136950904,0.0366063738156761
"4",0.0558735350231671,0.796402289452167,0.0591441809757427,0.0348868901608068,0.0536931043881167
"5",0.222549019607843,0.08,0.51078431372549,0.0901960784313725,0.0964705882352941
"6",0.581830001625223,0.213066796684544,0.115715910937754,0.0323419470177149,0.0570453437347635
"7",0.125340599455041,0.0735694822888283,0.272479564032698,0.4141689373297,0.114441416893733
"8",0.0185567010309278,0.261266568483063,0.0833578792341679,0.0262150220913108,0.61060382916053
"9",0.119874367475135,0.686267667073809,0.0752050253009946,0.0322805793055313,0.0863723608445297
"10",0.555679598102149,0.154060842869104,0.065308400781468,0.130058610103265,0.0948925481440134
"11",0.266830138207757,0.0149353544360232,0.64489522960321,0.0458091841283995,0.0275300936246099
"12",0.0502564102564103,0.70017094017094,0.0201709401709402,0.0434188034188034,0.185982905982906
"13",0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549
"14",0.0875,0.203125,0.275,0.3,0.134375
"15",0.633600778020909,0.00826647216143934,0.00802334062727936,0.102115244347192,0.24799416484318
"16",0.0461665292662819,0.0362737015663644,0.102225886232481,0.782357790601814,0.0329760923330585
"17",0.0835266821345708,0.59860788863109,0.0997679814385151,0.139211136890951,0.0788863109048724
"18",0.0632183908045977,0.084078331204768,0.699659429544487,0.140059599829715,0.0129842486164325
"19",0.173587876402283,0.00806927770123991,0.0515646526274355,0.0492029128124385,0.717575280456603
"20",0.456495828367104,0.145411203814064,0.281684545093365,0.0695272149384187,0.0468812077870481
"21",0.176119402985075,0.433233830845771,0.119601990049751,0.0610945273631841,0.209950248756219
"22",0.614600550964187,0.090633608815427,0.143801652892562,0.0283746556473829,0.122589531680441
"23",0.498843930635838,0.0895953757225433,0.326011560693642,0.0402697495183044,0.0452793834296724
"24",0.13595166163142,0.120845921450151,0.501510574018127,0.141993957703928,0.0996978851963746
"25",0.0907940525150269,0.187598861119899,0.158177791838026,0.0234103131920278,0.540018981335021
"26",0.0896662645757941,0.0928829915560917,0.0985122637716124,0.0474467229593888,0.671491757137113
"27",0.103205128205128,0.175641025641026,0.621794871794872,0.0679487179487179,0.0314102564102564
"28",0.0266423357664234,0.262956204379562,0.171532846715328,0.0164233576642336,0.522445255474453
"29",0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549
"30",0.659896002599935,0.0532986675333117,0.171758206044849,0.0381865453363666,0.0768605784855379
"31",0.0568659127625202,0.410985460420032,0.219386106623586,0.0395799676898223,0.273182552504039
"32",0.695402298850575,0.0431034482758621,0.170977011494253,0.0560344827586207,0.0344827586206897
"33",0.225165562913907,0.274834437086093,0.105960264900662,0.221854304635762,0.172185430463576
"34",0.177339901477833,0.0109717868338558,0.0747872816838334,0.0270935960591133,0.709807433945365
"35",0.0550555849655903,0.751191106405506,0.114875595553203,0.0407623080995236,0.0381154049761779
"36",0.181818181818182,0.151515151515152,0.181818181818182,0.227272727272727,0.257575757575758
"37",0.13910936586181,0.251900743587601,0.535967917119225,0.0442810594034589,0.0287409140279054
"38",0.0359491451117931,0.811486190267427,0.0355107409031127,0.077159140727751,0.0398947829899167
"39",0.196078431372549,0.196078431372549,0.196078431372549,0.196078431372549,0.215686274509804
"40",0.042939884162173,0.0784901138406231,0.0707010185739964,0.0291591771519872,0.77870980627122
"41",0.128971962616822,0.0785046728971963,0.252336448598131,0.454205607476636,0.085981308411215
"42",0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549,0.196078431372549
"43",0.0844594594594595,0.320945945945946,0.148648648648649,0.307432432432432,0.138513513513514
"44",0.016515926071569,0.775462052693669,0.053873377900118,0.0570192685804168,0.0971293747542273
"45",0.113874345549738,0.494109947643979,0.295157068062827,0.0589005235602094,0.0379581151832461
"46",0.105855855855856,0.0664414414414414,0.679054054054054,0.0957207207207207,0.0529279279279279
"47",0.65083135391924,0.0522565320665083,0.162311955661124,0.0902612826603325,0.0443388756927949
"48",0.147909967845659,0.305466237942122,0.286173633440514,0.141479099678457,0.118971061093248
"49",0.0766666666666667,0.645555555555556,0.13,0.0655555555555556,0.0822222222222222
"50",0.147567075943611,0.0243292405638927,0.761141427921783,0.0426330150068213,0.0243292405638927
"51",0.34684147794994,0.121573301549464,0.26549463647199,0.118295589988081,0.147794994040524
"52",0.0589812332439678,0.475201072386059,0.133378016085791,0.195040214477212,0.137399463806971
"53",0.0561338289962825,0.0105328376703841,0.014002478314746,0.593928128872367,0.325402726146221
"54",0.215686274509804,0.196078431372549,0.196078431372549,0.196078431372549,0.196078431372549
"55",0.110127826941986,0.650934119960669,0.145526057030482,0.0412979351032448,0.0521140609636185
"56",0.229471316085489,0.0427446569178853,0.43644544431946,0.185601799775028,0.105736782902137
"57",0.123931623931624,0.547008547008547,0.14957264957265,0.0982905982905983,0.0811965811965812
"58",0.0621923937360179,0.132587621178225,0.570469798657718,0.092020879940343,0.142729306487696
"59",0.646562556094059,0.104649075569916,0.0809549452521989,0.128881708849399,0.0389517142344283
"60",0.142857142857143,0.405844155844156,0.188311688311688,0.136363636363636,0.126623376623377
"61",0.173076923076923,0.173076923076923,0.192307692307692,0.182692307692308,0.278846153846154
"62",0.0854700854700855,0.256410256410256,0.448717948717949,0.132478632478632,0.0769230769230769
"63",0.0297450424929178,0.384915014164306,0.362429178470255,0.147839943342776,0.075070821529745
"64",0.156481667000601,0.0362652774994991,0.331396513724704,0.0426768182728912,0.433179723502304
"65",0.483212184146764,0.0588438906195916,0.0562478366216684,0.381100726895119,0.020595361716857
"66",0.123018867924528,0.499622641509434,0.262641509433962,0.0822641509433962,0.0324528301886792
"67",0.122813688212928,0.118441064638783,0.117490494296578,0.0657794676806084,0.575475285171103
"68",0.18232044198895,0.270718232044199,0.337016574585635,0.113259668508287,0.0966850828729282
"69",0.14996288047513,0.0534521158129176,0.680029695619896,0.0690423162583519,0.0475129918337045
"70",0.0601039636127355,0.430149447693307,0.254061078622482,0.0380116959064327,0.217673814165042
"71",0.0536626916524702,0.010221465076661,0.0184554230550823,0.58801817149347,0.329642248722317
"72",0.461094747177221,0.0203730976926853,0.407830142366225,0.0668875797741777,0.0438144329896907
"73",0.0941176470588235,0.370588235294118,0.211764705882353,0.217647058823529,0.105882352941176
"74",0.184070796460177,0.0442477876106195,0.127686472819216,0.0389380530973451,0.605056890012642
"75",0.0827464788732394,0.466549295774648,0.125,0.10387323943662,0.221830985915493
"76",0.0363586659376709,0.471022416621104,0.145981410606889,0.0587752870420995,0.287862219792236
"77",0.439615736505032,0.284309240622141,0.207913998170174,0.0459743824336688,0.0221866422689844
"78",0.0697167755991285,0.0610021786492375,0.657952069716776,0.0827886710239651,0.128540305010893
"79",0.111171492896514,0.625960717335611,0.151541029423181,0.0202624019874233,0.0910643583572704
"80",0.0140730165204977,0.532735060167245,0.25739343259229,0.0155007138486641,0.180297776871303
"81",0.09375,0.494791666666667,0.171875,0.119791666666667,0.119791666666667
"82",0.165363657900971,0.268182895048567,0.441838426913054,0.104003790570955,0.0206112295664534
"83",0.109394313967862,0.508034610630408,0.0791100123609394,0.182941903584672,0.120519159456119
"84",0.0353872419680273,0.338662113922086,0.522737855036474,0.0566506285891665,0.0465621604842465
"85",0.106837606837607,0.235042735042735,0.247863247863248,0.286324786324786,0.123931623931624
"86",0.38019801980198,0.0431683168316832,0.186930693069307,0.322772277227723,0.0669306930693069
"87",0.0546139359698682,0.0583804143126177,0.43879472693032,0.133709981167608,0.314500941619586
"88",0.146666666666667,0.16,0.346666666666667,0.213333333333333,0.133333333333333
"89",0.114942528735632,0.60536398467433,0.126436781609195,0.103448275862069,0.0498084291187739
"90",0.0325525525525526,0.0254654654654655,0.0216216216216216,0.902222222222222,0.0181381381381381
"91",0.106217616580311,0.137305699481865,0.55699481865285,0.0932642487046632,0.106217616580311
"92",0.044311377245509,0.301796407185629,0.492215568862275,0.130538922155689,0.0311377245508982
"93",0.127586206896552,0.0551724137931034,0.610344827586207,0.103448275862069,0.103448275862069
"94",0.0600414078674948,0.507246376811594,0.105590062111801,0.151138716356108,0.175983436853002
"95",0.256272401433692,0.316308243727599,0.168458781362007,0.211469534050179,0.0474910394265233
"96",0.284121621621622,0.353040540540541,0.103040540540541,0.180743243243243,0.0790540540540541
"97",0.0663265306122449,0.13265306122449,0.197278911564626,0.149659863945578,0.454081632653061
"98",0.0870216532752281,0.0537927277679423,0.715783739615961,0.113986109219665,0.0294157701212039
"99",0.0545632493271348,0.0450207976510888,0.0300954245167605,0.104966968436506,0.76535356006851
"100",0.0309246785058175,0.319044703000612,0.0652173913043478,0.505511328842621,0.0793018983466013
"101",0.0925449871465296,0.526992287917738,0.146529562982005,0.146529562982005,0.0874035989717224
"102",0.107476635514019,0.172897196261682,0.0981308411214953,0.107476635514019,0.514018691588785
"103",0.0896805896805897,0.108108108108108,0.66953316953317,0.0626535626535627,0.07002457002457
"104",0.137626262626263,0.0694444444444444,0.589646464646465,0.101010101010101,0.102272727272727
"105",0.198757763975155,0.093167701863354,0.447204968944099,0.0683229813664596,0.192546583850932
"106",0.0189129323564491,0.203441812915318,0.142272959618334,0.52036121996933,0.115011075140569
"107",0.0637860082304527,0.187242798353909,0.205761316872428,0.0411522633744856,0.502057613168724
"108",0.0325655281969817,0.0678316123907863,0.0560762509928515,0.0999205718824464,0.743606036536934
"109",0.0245264207377866,0.0201395812562313,0.0227318045862413,0.0213359920239282,0.911266201395813
"110",0.183848454636092,0.00897308075772682,0.0386839481555334,0.026321036889332,0.742173479561316
"111",0.106887813867772,0.372955540198111,0.451739230592029,0.0297166551485833,0.0387007601935038
"112",0.164705882352941,0.10030959752322,0.10030959752322,0.575232198142415,0.0594427244582043
"113",0.117509562260943,0.715469613259669,0.0643858903527412,0.0558861028474288,0.046748831279218
"114",0.0368691447567241,0.196736174070716,0.0450287095799335,0.0516772438803264,0.6696887277123
"115",0.0826161790017212,0.406196213425129,0.142857142857143,0.304647160068847,0.0636833046471601
"116",0.628287135749822,0.0511727078891258,0.023454157782516,0.176261549395878,0.120824449182658
"117",0.112428634167765,0.215195432586737,0.476504172156346,0.150197628458498,0.0456741326306544
"118",0.0693512304250559,0.100671140939597,0.61744966442953,0.120805369127517,0.0917225950782998
"119",0.019214527027027,0.850295608108108,0.0470861486486486,0.0380067567567568,0.0453969594594595
"120",0.0942760942760943,0.0235690235690236,0.7996632996633,0.0387205387205387,0.0437710437710438
"121",0.183063511830635,0.0473225404732254,0.542963885429639,0.0784557907845579,0.148194271481943
"122",0.0927601809954751,0.0610859728506787,0.658371040723982,0.110859728506787,0.0769230769230769
"123",0.474669763390913,0.0872405283785745,0.0191609812744956,0.399767745681521,0.0191609812744956
"124",0.139911634756996,0.139911634756996,0.528718703976436,0.111929307805596,0.0795287187039764
"125",0.384778012684989,0.0739957716701903,0.353065539112051,0.114164904862579,0.0739957716701903
"126",0.582944420873992,0.0784896054306322,0.233347475604582,0.0750954603309291,0.0301230377598642
"127",0.0956284153005464,0.67896174863388,0.14344262295082,0.0437158469945355,0.0382513661202186
"128",0.527694859038143,0.0431177446102819,0.205638474295191,0.187396351575456,0.0361525704809287
"129",0.120973877758052,0.0841998478316003,0.0314481359371037,0.0981486178037028,0.665229520669541
"130",0.0691994572591588,0.10410756136672,0.212532379425188,0.0521771308745529,0.56198347107438
"131",0.04364694471387,0.275460717749757,0.108632395732299,0.487875848690592,0.0843840931134821
"132",0.715441890579476,0.0278407251537714,0.123664616380706,0.0938815150534153,0.0391712528326319
"133",0.0430891614186278,0.190255220417633,0.0314882333443818,0.272124627113026,0.463042757706331
"134",0.0384581690757775,0.0323258869908016,0.0195356986421375,0.90065703022339,0.00902321506789312
"135",0.825825825825826,0.0292792792792793,0.0266516516516517,0.0754504504504505,0.0427927927927928
"136",0.070343725019984,0.117505995203837,0.0719424460431655,0.625099920063949,0.115107913669065
"137",0.210227272727273,0.110795454545455,0.357954545454545,0.207386363636364,0.113636363636364
