"","V1"
"0001262039-13-000009_Business.txt",5
"0001262039-13-000009_Risk.txt",4
"0001262039-14-000007_Business.txt",5
"0001262039-14-000007_Risk.txt",4
"0001262039-15-000009_Business.txt",5
"0001262039-15-000009_Risk.txt",4
"0001262039-16-000053_Business.txt",5
"0001262039-16-000053_Risk.txt",4
"0001262039-17-000008_Business.txt",3
"0001262039-17-000008_Risk.txt",2
"0001262039-19-000006_Business.txt",3
"0001262039-19-000006_Risk.txt",2
"0001262039-20-000011_Business.txt",3
"0001262039-20-000011_Risk.txt",2
