"","x"
"think",662
"peopl",578
"use",394
"now",387
"work",358
"realli",330
"time",308
"differ",294
"mean",284
"sort",282
"actual",280
"don",266
"emot",264
"talk",258
"someth",257
"data",256
"interest",206
"technolog",206
"tri",205
"question",202
"start",195
"human",194
"system",188
"design",177
"need",173
"person",173
"exampl",165
"first",156
"happen",149
"mani",149
"good",141
"experi",140
"year",138
"understand",137
"give",136
"research",135
"show",135
"compani",132
"chang",131
"let",130
"abl",129
"call",126
"feel",126
"import",126
"learn",124
"littl",124
"part",124
"method",122
"video",121
"machin",117
"measur",115
"better",113
"express",111
"help",110
"comput",109
"point",108
"bit",106
"effect",105
"case",104
"find",102
"studi",102
"attent",100
"ask",97
"might",96
"activ",95
"bodi",95
"problem",95
"real",95
"face",94
"tell",94
"develop",93
"world",92
"done",90
"big",89
"cour",89
"thank",88
"futur",87
"anoth",85
"base",85
"certain",84
"move",84
"product",84
"quit",84
"term",84
"tool",84
"brain",83
"devic",83
"process",82
"robot",81
"set",81
"build",80
"inform",80
"subject",80
"day",79
"seizur",79
"space",78
"basic",75
"mayb",75
"model",75
"condit",74
"control",74
"may",73
"side",73
"creat",72
"doesn",72
"end",72
"game",72
"high",72
"lab",72
"sleep",72
"thought",71
"becom",70
"group",70
"interact",70
"sen",70
"whole",70
"yes",70
"pretti",69
"alreadi",68
"behavior",67
"genom",67
"idea",67
"mit",67
"read",67
"respon",67
"social",67
"student",67
"task",67
"collect",66
"didn",65
"last",65
"life",65
"second",65
"today",65
"type",65
"valu",65
"applic",64
"found",64
"particular",64
"perform",64
"sensor",64
"alway",63
"exact",63
"practic",63
"imag",62
"communic",61
"live",61
"number",61
"specif",61
"turn",61
"possibl",60
"relationship",59
"area",58
"book",58
"figur",58
"long",58
"stress",58
"everi",57
"facial",57
"gene",57
"level",57
"togeth",57
"provid",56
"rate",56
"allow",55
"cell",55
"hope",55
"reason",55
"engag",54
"fact",54
"file",54
"probabl",54
"stuff",54
"vibrat",54
"everyth",53
"profess",53
"signal",53
"softwar",53
"current",52
"issu",52
"recogn",52
"state",52
"focus",51
"project",51
"user",51
"compar",50
"hand",50
"onlin",50
"relat",50
"seem",50
"within",50
"direct",49
"edit",49
"general",49
"mention",49
"open",49
"sometim",49
"never",48
"virtual",48
"context",47
"somebodi",47
"univ",47
"kid",46
"someon",46
"alert",45
"far",45
"made",45
"natur",45
"object",45
"patient",45
"place",45
"though",45
"abil",44
"definit",44
"left",44
"memori",44
"minut",44
"name",44
"test",44
"visual",44
"disea",43
"feedback",43
"happi",43
"job",43
"moment",43
"scienc",43
"affect",42
"particip",42
"present",42
"share",42
"target",42
"analysi",41
"bring",41
"complet",41
"cultur",41
"medic",41
"paper",41
"power",41
"top",41
"went",41
"word",41
"best",40
"blue",40
"bootstrap",40
"challeng",40
"doctor",40
"exist",40
"guy",40
"health",40
"light",40
"predict",40
"situat",40
"watch",40
"approach",39
"click",39
"goe",39
"love",39
"statist",39
"audienc",38
"bad",38
"connect",38
"crispr",38
"discuss",38
"dollar",38
"goal",38
"mind",38
"option",38
"order",38
"organ",38
"quick",38
"realiti",38
"send",38
"simpl",38
"stori",38
"therapi",38
"answer",37
"autism",37
"expect",37
"field",37
"huge",37
"market",37
"access",36
"algorithm",36
"anyth",36
"care",36
"follow",36
"instead",36
"singl",36
"small",36
"communiti",35
"environ",35
"everybodi",35
"form",35
"hard",35
"less",35
"program",35
"usual",35
"american",34
"cool",34
"deci",34
"difficult",34
"especi",34
"experti",34
"four",34
"heart",34
"imagin",34
"line",34
"million",34
"team",34
"almost",33
"clear",33
"continu",33
"deep",33
"guess",33
"intellig",33
"involv",33
"non",33
"potenti",33
"whatev",33
"yet",33
"away",32
"break",32
"conduct",32
"lead",32
"realiz",32
"step",32
"coupl",31
"engin",31
"excit",31
"factor",31
"impact",31
"isn",31
"keep",31
"knowledg",31
"phone",31
"posit",31
"similar",31
"skin",31
"sleepi",31
"depend",30
"depress",30
"easi",30
"explain",30
"limit",30
"monitor",30
"outsid",30
"peak",30
"picard",30
"pick",30
"recent",30
"school",30
"train",30
"wave",30
"without",30
"breath",29
"busi",29
"deal",29
"ear",29
"epilepsi",29
"event",29
"final",29
"forgiv",29
"god",29
"improv",29
"larg",29
"mechan",29
"often",29
"repr",29
"result",29
"select",29
"stat",29
"believ",28
"built",28
"child",28
"clinic",28
"complic",28
"content",28
"genet",28
"includ",28
"individu",28
"later",28
"media",28
"physic",28
"practit",28
"professor",28
"red",28
"room",28
"sever",28
"societi",28
"surpri",28
"true",28
"view",28
"across",27
"although",27
"begin",27
"extract",27
"facebook",27
"head",27
"home",27
"least",27
"leav",27
"rai",27
"record",27
"support",27
"touch",27
"wonder",27
"wrong",27
"camera",26
"check",26
"cognit",26
"combin",26
"describ",26
"expert",26
"hundr",26
"identifi",26
"increa",26
"industri",26
"main",26
"modul",26
"noth",26
"pattern",26
"perspect",26
"play",26
"proxi",26
"scale",26
"speak",26
"store",26
"various",26
"wasn",26
"won",26
"write",26
"awar",25
"biolog",25
"comment",25
"complex",25
"contrast",25
"decid",25
"educ",25
"enough",25
"error",25
"ever",25
"everyon",25
"grow",25
"heard",25
"hour",25
"incr",25
"obvious",25
"pain",25
"percent",25
"saw",25
"wear",25
"wearabl",25
"analyz",24
"avail",24
"document",24
"higher",24
"law",24
"opportun",24
"panel",24
"path",24
"plea",24
"remot",24
"scientist",24
"toward",24
"absolut",23
"action",23
"black",23
"car",23
"eye",23
"howev",23
"meet",23
"mood",23
"normal",23
"piec",23
"plot",23
"qualiti",23
"rather",23
"reflect",23
"report",23
"requir",23
"risk",23
"save",23
"simpli",23
"smile",23
"standard",23
"suggest",23
"tax",23
"wait",23
"week",23
"appli",22
"aren",22
"color",22
"detect",22
"drug",22
"explor",22
"frequenc",22
"generat",22
"necessarili",22
"produc",22
"region",22
"sequenc",22
"short",22
"signif",22
"solv",22
"sorri",22
"took",22
"translat",22
"address",21
"agr",21
"along",21
"amaz",21
"art",21
"automat",21
"box",21
"bunch",21
"channel",21
"christian",21
"compon",21
"consid",21
"consist",21
"conver",21
"core",21
"either",21
"electr",21
"fix",21
"free",21
"hold",21
"insid",21
"invest",21
"load",21
"major",21
"member",21
"mental",21
"miss",21
"modifi",21
"movement",21
"outcom",21
"perfect",21
"relax",21
"rosalind",21
"site",21
"skill",21
"sudden",21
"therapeut",21
"third",21
"total",21
"trial",21
"walk",21
"worri",21
"academ",20
"adverti",20
"artifici",20
"babi",20
"biggest",20
"came",20
"capabl",20
"caus",20
"economi",20
"eeg",20
"fda",20
"fear",20
"formal",20
"hong",20
"interv",20
"john",20
"kong",20
"laugh",20
"list",20
"money",20
"negat",20
"reaction",20
"religi",20
"sound",20
"techniqu",20
"account",19
"add",19
"advanc",19
"arous",19
"consum",19
"countri",19
"except",19
"famili",19
"forward",19
"haven",19
"hous",19
"influenc",19
"intern",19
"local",19
"low",19
"man",19
"must",19
"observ",19
"oper",19
"past",19
"perceptu",19
"player",19
"polit",19
"processor",19
"refer",19
"self",19
"therefor",19
"topic",19
"track",19
"version",19
"addit",18
"amygdala",18
"anger",18
"app",18
"background",18
"children",18
"close",18
"contact",18
"correct",18
"danger",18
"extrem",18
"friend",18
"hey",18
"histori",18
"hospit",18
"interview",18
"justic",18
"music",18
"network",18
"origin",18
"paramet",18
"previous",18
"reduc",18
"rememb",18
"respond",18
"sign",18
"speaker",18
"spend",18
"stand",18
"stimul",18
"stop",18
"strong",18
"success",18
"tradit",18
"white",18
"angri",17
"aspect",17
"behind",17
"biotech",17
"broad",17
"center",17
"death",17
"determin",17
"digit",17
"essenti",17
"fill",17
"fine",17
"finger",17
"full",17
"glass",17
"handl",17
"hear",17
"input",17
"matter",17
"medicin",17
"middl",17
"motion",17
"nation",17
"nice",17
"optim",17
"pop",17
"price",17
"publish",17
"roz",17
"sinc",17
"stage",17
"stay",17
"sudep",17
"theme",17
"thousand",17
"typic",17
"anxieti",16
"appropri",16
"autom",16
"cancer",16
"china",16
"chine",16
"choo",16
"commerci",16
"currenc",16
"earlier",16
"element",16
"email",16
"embrac",16
"enabl",16
"googl",16
"half",16
"haptic",16
"ident",16
"iter",16
"jesus",16
"judg",16
"kill",16
"known",16
"label",16
"legal",16
"micro",16
"muslim",16
"plan",16
"post",16
"public",16
"respect",16
"slide",16
"sourc",16
"speed",16
"structur",16
"variabl",16
"web",16
"wrist",16
"anybodi",15
"averag",15
"basi",15
"benefit",15
"beyond",15
"boy",15
"charg",15
"claim",15
"cloud",15
"databa",15
"detail",15
"drive",15
"emerg",15
"fail",15
"finish",15
"fit",15
"headset",15
"internet",15
"investor",15
"link",15
"map",15
"month",15
"morn",15
"motiv",15
"multipl",15
"notic",15
"notion",15
"old",15
"platform",15
"prevent",15
"rang",15
"reliabl",15
"review",15
"score",15
"separ",15
"teach",15
"transform",15
"vivo",15
"amount",14
"angl",14
"anim",14
"associ",14
"autonom",14
"bottom",14
"charact",14
"class",14
"collabor",14
"concept",14
"cost",14
"crowd",14
"dead",14
"etc",14
"extern",14
"forecast",14
"forget",14
"fun",14
"fund",14
"given",14
"guitar",14
"hire",14
"hit",14
"instruct",14
"islam",14
"key",14
"longer",14
"lose",14
"manipul",14
"perman",14
"progress",14
"purpo",14
"reach",14
"regular",14
"tabl",14
"told",14
"wouldn",14
"age",13
"appear",13
"bigger",13
"buy",13
"colleg",13
"confid",13
"couldn",13
"creativ",13
"critic",13
"daili",13
"defin",13
"desir",13
"disagr",13
"empathi",13
"entir",13
"fidel",13
"fulli",13
"function",13
"gender",13
"gotten",13
"grand",13
"ground",13
"instanc",13
"integr",13
"judgment",13
"larger",13
"late",13
"lawyer",13
"listen",13
"movi",13
"note",13
"over",13
"pair",13
"pleasur",13
"popul",13
"popular",13
"regul",13
"replac",13
"return",13
"sensit",13
"servic",13
"session",13
"seven",13
"shown",13
"simul",13
"sit",13
"slow",13
"special",13
"specifi",13
"synchron",13
"ten",13
"tree",13
"unit",13
"versus",13
"weather",13
"websit",13
"wherea",13
"wor",13
"accur",12
"accuraci",12
"achiev",12
"agenc",12
"analyt",12
"anyway",12
"assumpt",12
"avoid",12
"block",12
"calcul",12
"consult",12
"convul",12
"date",12
"disord",12
"driver",12
"electroderm",12
"encourag",12
"equiv",12
"everyday",12
"evolut",12
"evolv",12
"exchang",12
"faith",12
"fiction",12
"fire",12
"front",12
"harder",12
"immedi",12
"immer",12
"insight",12
"intent",12
"interfac",12
"materi",12
"meant",12
"motor",12
"offer",12
"pay",12
"period",12
"push",12
"receiv",12
"reconcili",12
"religion",12
"resist",12
"role",12
"scalp",12
"scientif",12
"serious",12
"shape",12
"sophist",12
"spectrum",12
