"","V3","V5","V5.1","V5.2","V2","V1","V4","V4.1","V4.2","V4.3","V1.1","V5.3","V5.4","V3.1","V1.2","V3.2","V4.4","V3.3","V1.3","V3.4","V1.4","V5.5","V5.6","V1.5","V4.5","V4.6","V1.6","V4.7","V3.5","V5.7","V5.8","V4.8","V3.6","V2.1","V2.2","V2.3","V5.9","V5.10","V4.9","V1.7","V5.11","V1.8","V4.10","V1.9","V2.4","V4.11","V2.5","V1.10","V5.12","V3.7","V3.8","V1.11","V4.12","V1.12","V2.6","V1.13","V4.13","V1.14","V3.9","V4.14","V4.15","V4.16","V3.10","V1.15","V1.16","V4.17","V1.17","V4.18","V4.19","V1.18","V2.7","V4.20","V2.8","V2.9","V3.11","V5.13","V4.21","V5.14","V4.22","V3.12","V1.19","V4.23","V5.15","V1.20","V4.24","V3.13","V1.21","V5.16","V3.14","V3.15","V1.22","V1.23","V5.17","V2.10","V1.24","V4.25","V1.25","V2.11","V4.26","V4.27","V2.12","V5.18","V1.26","V4.28","V5.19","V2.13","V4.29","V4.30","V3.16","V1.27","V5.20","V4.31","V4.32","V1.28","V2.14","V1.29","V4.33","V5.21","V3.17","V5.22","V5.23","V5.24"
"1",1.97149643705463,4.37973137973138,9.74251497005988,9.90613026819923,16.1019417475728,2.24586913417052,4.71640091116173,1.44791666666667,28.3020833333333,3.86263736263736,1.52013283520133,2.48958333333333,2.26666666666667,5.69004893964111,11.4078947368421,1.34885556432518,8.12132352941176,10.7623720136519,18.2543352601156,1.09382151029748,9.90495867768595,1.07034482758621,1.35172413793103,15.3297297297297,18.9935483870968,3.68428781204112,2.49402023919043,3.58034528552457,2.01113585746102,7.23272727272727,1.50496838301716,2.11973392461197,3.97043832823649,2.53457446808511,5.73738019169329,1.71411338962606,11.0232558139535,3.26315789473684,19.3283582089552,1.04918032786885,1.1,1.71128608923885,1.23844537815126,1.53025641025641,1.1,1.17223198594025,2.5521978021978,3.41160773849233,4.70448548812665,4.28677685950413,6.47787610619469,11.6021126760563,25.6609195402299,28.1538461538462,1.5985824742268,1.61187214611872,1.05513784461153,9.94459102902375,3.78640776699029,1.01724137931034,1.00625782227785,5.64800945999212,92.84,2.97634069400631,1.44814984010964,2.19428428177488,1.1,7.06561679790026,8.41878172588832,11.5710382513661,1.52403467297084,1.02078337330136,2.63873370577281,2.19096209912536,15.357586512866,1.38666666666667,14.0478468899522,2.08484848484848,1.86792452830189,1.03048780487805,1.1,13.5919117647059,2.2480252764613,10.920716112532,1.90253411306043,6.42899628252788,1.10188261351052,3.41333333333333,24.2302631578947,1.00583657587549,2.01680672268908,19.801775147929,2.16015625,7.09547738693467,5.72372372372372,8.31398416886544,12.4461538461538,5.22606924643584,3.50319488817891,1.02643573381951,1.06410256410256,1.13245997088792,2.35199138858988,15.5297297297297,2.38482384823848,1.36578581363004,1.32462949894143,8.79824561403509,13.9774436090226,1.07133592736706,1.47826086956522,3.01894736842105,4.29064039408867,12.7626459143969,2.50950570342205,1.68533333333333,24.8591549295775,5.7,3.04237288135593,1.1,10.2475442043222,9.46153846153846
