"","V1","V2","V3","V4","V5"
"1",0.0121593291404612,0.0905660377358491,0.425576519916143,0.173584905660377,0.29811320754717
"2",0.529855436832181,0.360150848522942,0.0157133878064111,0.0100565681961031,0.0842237586423633
"3",0.0124143835616438,0.102311643835616,0.413527397260274,0.20291095890411,0.268835616438356
"4",0.532937685459941,0.359643916913947,0.00771513353115727,0.0106824925816024,0.0890207715133531
"5",0.00968634686346864,0.114852398523985,0.297047970479705,0.259225092250922,0.319188191881919
"6",0.556170448256779,0.337022689540675,0.00774764803541782,0.0110680686220255,0.0879911455451024
"7",0.0137804317868627,0.115755627009646,0.243913642627469,0.319706017455214,0.306844281120808
"8",0.575392670157068,0.325130890052356,0.00628272251308901,0.00837696335078534,0.0848167539267016
"9",0.0154666666666667,0.101333333333333,0.0298666666666667,0.538133333333333,0.3152
"10",0.651162790697674,0.175102599179207,0.0218878248974008,0.0191518467852257,0.132694938440492
"11",0.030098598858329,0.116761805915931,0.0581214322781526,0.529839128178516,0.265179034769071
"12",0.67702147099132,0.198264047510279,0.0127912288716309,0.0123343992690726,0.0995888533576976
"13",0.00953170327393286,0.0961458765022793,0.386241193535019,0.201409034397016,0.306672192291753
"14",0.520701754385965,0.363508771929825,0.0112280701754386,0.0119298245614035,0.0926315789473684
"15",0.0147058823529412,0.105698529411765,0.159926470588235,0.405330882352941,0.314338235294118
"16",0.629301868239921,0.275319567354966,0.00786627335299902,0.00786627335299902,0.079646017699115
"17",0.0144857556735876,0.112506035731531,0.123128923225495,0.440849830999517,0.30902945436987
"18",0.667853509664293,0.207019328585961,0.008646998982706,0.0106815869786368,0.105798575788403
"19",0.0139650872817955,0.109226932668329,0.0523690773067332,0.516209476309227,0.308229426433915
"20",0.659873847646773,0.215914604560893,0.0111596312469675,0.00970402717127608,0.10334788937409
"21",0.0137348124669836,0.0839936608557845,0.0380348652931854,0.543053354463814,0.321183306920232
"22",0.66872917658258,0.202284626368396,0.00999524036173251,0.0109471680152308,0.108043788672061
