"","V1"
"0000097476-12-000010_Business.txt",3
"0000097476-12-000010_Risk.txt",1
"0000097476-13-000009_Business.txt",3
"0000097476-13-000009_Risk.txt",1
"0000097476-14-000007_Business.txt",5
"0000097476-14-000007_Risk.txt",1
"0000097476-15-000003_Business.txt",4
"0000097476-15-000003_Risk.txt",1
"0000097476-20-000009_Business.txt",4
"0000097476-20-000009_Risk.txt",1
"0000097476-21-000006_Business.txt",4
"0000097476-21-000006_Risk.txt",1
"0001140361-11-012312_Business.txt",3
"0001140361-11-012312_Risk.txt",1
"0001564590-16-013126_Business.txt",4
"0001564590-16-013126_Risk.txt",1
"0001564590-17-002142_Business.txt",4
"0001564590-17-002142_Risk.txt",1
"0001564590-18-002832_Business.txt",4
"0001564590-18-002832_Risk.txt",1
"0001564590-19-003839_Business.txt",4
"0001564590-19-003839_Risk.txt",1
