"","x"
"use",606
"matt",575
"now",552
"don",491
"dust",467
"think",467
"taliesin",458
"realli",406
"littl",395
"laura",373
"time",351
"travi",337
"sam",333
"actual",298
"need",298
"work",291
"devic",273
"bit",264
"let",251
"someth",216
"system",214
"comput",212
"good",206
"peopl",206
"tri",198
"mean",196
"liam",195
"yeah",191
"start",184
"phone",182
"first",179
"differ",174
"cut",171
"top",167
"air",166
"thank",162
"mayb",161
"marisha",159
"side",153
"sensor",151
"label",150
"materi",150
"keep",148
"talk",147
"learn",144
"find",143
"video",142
"mobil",141
"insid",139
"particl",139
"pretti",139
"made",137
"year",136
"give",135
"point",135
"place",134
"glass",133
"music",133
"day",131
"probabl",130
"question",130
"mani",129
"guy",127
"okay",127
"water",126
"test",124
"fine",123
"call",122
"happen",121
"today",120
"screen",119
"end",118
"watch",118
"show",117
"turn",117
"design",115
"part",115
"might",114
"open",114
"smart",114
"piec",113
"help",111
"cour",110
"remov",109
"long",108
"saw",107
"data",106
"set",106
"anoth",105
"feel",105
"everyth",104
"light",103
"edg",102
"clean",101
"power",101
"close",100
"energi",98
"exampl",98
"function",98
"tell",98
"enough",97
"measur",97
"size",97
"last",96
"move",95
"play",95
"sort",95
"basic",94
"eye",93
"number",93
"anyth",92
"chang",92
"click",92
"base",91
"head",91
"inch",91
"small",91
"camera",90
"may",90
"second",90
"hole",89
"problem",89
"read",89
"world",89
"abl",88
"togeth",88
"well",88
"check",87
"laughter",87
"whole",87
"away",86
"doesn",85
"done",85
"filter",85
"build",84
"alway",83
"cool",83
"love",83
"big",82
"everi",82
"high",82
"human",82
"yes",82
"hand",81
"import",81
"technolog",81
"activ",80
"possibl",80
"pull",80
"seem",80
"definit",79
"level",79
"machin",79
"ask",78
"includ",78
"interest",78
"screw",78
"blade",77
"pen",77
"though",77
"better",76
"nice",76
"stop",76
"biolog",75
"process",75
"form",74
"four",73
"imag",73
"leav",73
"quick",73
"allow",72
"creat",72
"direct",72
"front",72
"live",72
"space",72
"face",71
"game",71
"idea",71
"layer",71
"add",70
"bottom",70
"food",70
"futur",70
"hold",70
"person",70
"without",70
"begin",69
"display",69
"hard",69
"intellig",69
"posit",69
"term",68
"area",67
"didn",67
"paper",67
"sen",67
"half",66
"never",66
"life",65
"real",65
"sinc",65
"stuff",65
"alreadi",64
"bad",64
"best",64
"center",64
"connect",64
"environ",64
"fenc",64
"follow",64
"home",64
"metal",64
"resist",64
"stay",64
"case",63
"left",63
"tabl",63
"drill",62
"inform",62
"order",62
"sled",62
