"","V1"
"0001730168-18-000084_Business.txt",5
"0001730168-18-000084_Risk.txt",1
"0001730168-19-000144_Business.txt",4
"0001730168-19-000144_Risk.txt",1
"0001730168-20-000226_Business.txt",4
"0001730168-20-000226_Risk.txt",1
