"","V1"
"0001234452-11-000360_Business.txt",5
"0001234452-11-000360_Risk.txt",2
"0001234452-12-000371_Business.txt",5
"0001234452-12-000371_Risk.txt",2
"0001234452-13-000483_Business.txt",1
"0001234452-13-000483_Risk.txt",2
"0001234452-14-000320_Business.txt",1
"0001234452-14-000320_Risk.txt",2
"0001234452-15-000271_Business.txt",1
"0001234452-15-000271_Risk.txt",2
"0001234452-16-000552_Business.txt",1
"0001234452-17-000190_Business.txt",3
"0001234452-17-000190_Risk.txt",4
"0001728949-18-000095_Business.txt",3
"0001728949-18-000095_Risk.txt",4
"0001728949-19-000072_Business.txt",3
"0001728949-19-000072_Risk.txt",4
"0001728949-20-000067_Business.txt",3
"0001728949-20-000067_Risk.txt",4
