"","V1"
"0001013462-13-000003_Business.txt",4
"0001013462-13-000003_Risk.txt",3
"0001013462-14-000004_Business.txt",4
"0001013462-14-000004_Risk.txt",3
"0001013462-15-000004_Business.txt",4
"0001013462-15-000004_Risk.txt",3
"0001013462-16-000017_Business.txt",4
"0001013462-16-000017_Risk.txt",3
"0001013462-17-000003_Business.txt",4
"0001013462-17-000003_Risk.txt",3
"0001013462-18-000004_Business.txt",4
"0001013462-18-000004_Risk.txt",3
"0001013462-19-000003_Risk.txt",3
"0001013462-20-000004_Business.txt",2
"0001013462-20-000004_Risk.txt",3
