"","V1"
"0001384108-12-000011_Business.txt",1
"0001403161-13-000011_Business.txt",2
"0001403161-13-000011_Risk.txt",3
"0001403161-14-000017_Business.txt",2
"0001403161-14-000017_Risk.txt",3
"0001403161-15-000013_Business.txt",2
"0001403161-15-000013_Risk.txt",3
"0001403161-16-000058_Business.txt",5
"0001403161-17-000044_Business.txt",5
"0001403161-18-000055_Business.txt",5
"0001403161-18-000055_Risk.txt",4
"0001403161-19-000050_Business.txt",5
"0001403161-19-000050_Risk.txt",4
"0001403161-20-000070_Business.txt",1
"0001403161-20-000070_Risk.txt",4
