"","term","topic1","topic2","topic3","topic4","topic5","log_ratio"
"1","abl",0.000973733245176414,0.00295704575712984,0.00384569449420757,2.03603787030439e-05,0.00264447136911974,1.60255806344857
"2","across",0.00409929674821182,1.40144348679139e-05,2.38863012062582e-05,0.000223964165733483,1.05357425064531e-05,-8.19231905139817
"3","actual",0.00926849792630883,0.000294303132226193,0.00289024244595724,0.00551766262852489,1.05357425064531e-05,-4.97696074951027
"4","address",1.20213980885977e-05,0.00211617966505501,2.38863012062582e-05,2.03603787030439e-05,1.05357425064531e-05,7.45971361695108
"5","advanc",1.20213980885977e-05,0.00141545792165931,2.38863012062582e-05,2.03603787030439e-05,0.000642680292893642,6.8795203603778
"6","align",1.20213980885977e-05,0.00113516922430103,2.38863012062582e-05,2.03603787030439e-05,1.05357425064531e-05,6.56115888051063
"7","allow",1.20213980885977e-05,0.00141545792165931,0.00408455750627015,0.00307441718415963,1.05357425064531e-05,6.8795203603778
"8","almost",0.00109394722606239,0.000854880526942751,0.00026274931326884,2.03603787030439e-05,0.000958752568087236,-0.355748425009805
"9","alright",0.0015748031496063,1.40144348679139e-05,0.00026274931326884,2.03603787030439e-05,1.05357425064531e-05,-6.81211412391144
"10","amaz",1.20213980885977e-05,0.00155560227033845,2.38863012062582e-05,2.03603787030439e-05,0.000115893167570985,7.01572474397611
"11","amount",0.00109394722606239,1.40144348679139e-05,0.00169592738564433,2.03603787030439e-05,0.00053732286782911,-6.28648576257269
"12","analyz",0.00133437518783435,1.40144348679139e-05,0.00026274931326884,2.03603787030439e-05,0.000642680292893642,-6.5731069887241
"13","anoth",0.00169501713049228,0.00449863359260038,2.38863012062582e-05,0.00429603990634226,1.05357425064531e-05,1.40818701234952
"14","answer",0.000973733245176414,0.00155560227033845,2.38863012062582e-05,2.03603787030439e-05,0.000221250592635516,0.675874741091486
"15","anyth",0.00133437518783435,0.000574591829584472,2.38863012062582e-05,2.03603787030439e-05,1.05357425064531e-05,-1.21555498410602
"16","appar",0.00121416120694837,1.40144348679139e-05,2.38863012062582e-05,2.03603787030439e-05,1.05357425064531e-05,-6.43690260512579
"17","appli",0.00626314840415941,0.000154158783547053,2.38863012062582e-05,0.000223964165733483,1.05357425064531e-05,-5.34439906601521
"18","applic",1.20213980885977e-05,0.00337747880316726,0.00360683148214499,0.000427567952763921,0.00928198914818522,8.13419821385597
"19","approach",0.00073330528340446,0.00337747880316726,2.38863012062582e-05,0.00103837931385524,0.000642680292893642,2.20346087629308
"20","area",1.20213980885977e-05,0.00225632401373415,0.00169592738564433,2.03603787030439e-05,1.05357425064531e-05,7.55222575574062
"21","ask",1.20213980885977e-05,0.00141545792165931,2.38863012062582e-05,2.03603787030439e-05,0.000748037717958173,6.8795203603778
"22","assum",0.00265672897758009,0.000294303132226193,2.38863012062582e-05,2.03603787030439e-05,0.000326608017700048,-3.17427625898667
"23","attent",1.20213980885977e-05,0.00141545792165931,2.38863012062582e-05,2.03603787030439e-05,1.05357425064531e-05,6.8795203603778
"24","avail",0.000132235378974575,0.00141545792165931,2.38863012062582e-05,0.00124198310088568,0.0011694674182163,3.4200887417405
"25","averag",0.00361844082466791,1.40144348679139e-05,2.38863012062582e-05,2.03603787030439e-05,1.05357425064531e-05,-8.0123107991337
"26","away",1.20213980885977e-05,0.00141545792165931,2.38863012062582e-05,0.000427567952763921,1.05357425064531e-05,6.8795203603778
"27","bad",0.00109394722606239,1.40144348679139e-05,2.38863012062582e-05,2.03603787030439e-05,0.00127482484328083,-6.28648576257269
"28","ballist",0.00926849792630883,1.40144348679139e-05,2.38863012062582e-05,2.03603787030439e-05,1.05357425064531e-05,-9.36927817228903
"29","band",0.00409929674821182,1.40144348679139e-05,2.38863012062582e-05,0.0220095693779904,0.00222304166886161,-8.19231905139817
"30","barrier",0.00602272044238745,1.40144348679139e-05,2.38863012062582e-05,2.03603787030439e-05,0.0031712584944424,-8.7473579155692
"31","base",1.20213980885977e-05,0.00477892228995866,0.00169592738564433,0.00246360582306831,0.00243375651899068,8.63493680665018
"32","basic",0.000252449359860552,0.00239646836241329,2.38863012062582e-05,0.00205639824900743,1.05357425064531e-05,3.24684396973314
"33","beauti",0.00109394722606239,1.40144348679139e-05,2.38863012062582e-05,2.03603787030439e-05,1.05357425064531e-05,-6.28648576257269
"34","becom",0.000853519264290437,0.00155560227033845,2.38863012062582e-05,0.000427567952763921,1.05357425064531e-05,0.865977624471428
"35","begin",0.00145458916872032,1.40144348679139e-05,2.38863012062582e-05,2.03603787030439e-05,1.05357425064531e-05,-6.69755435964859
"36","bell",0.000252449359860552,0.00127531357298017,2.38863012062582e-05,2.03603787030439e-05,1.05357425064531e-05,2.33678609504594
"37","best",1.20213980885977e-05,0.0028169014084507,2.38863012062582e-05,2.03603787030439e-05,1.05357425064531e-05,7.87236056880493
"38","better",0.00181523111137825,0.00295704575712984,2.38863012062582e-05,2.03603787030439e-05,1.05357425064531e-05,0.704003327008111
"39","bias",0.00229608703492216,1.40144348679139e-05,2.38863012062582e-05,2.03603787030439e-05,0.00180161196860349,-7.35611995040974
"40","big",0.00241630101580814,0.000154158783547053,0.00241251642183208,0.000223964165733483,1.05357425064531e-05,-3.97031119491563
"41","bigger",0.00217587305403618,0.000154158783547053,2.38863012062582e-05,2.03603787030439e-05,1.05357425064531e-05,-3.8191053908199
"42","bit",0.00674400432770331,0.000714736178263612,2.38863012062582e-05,0.00226000203603787,1.05357425064531e-05,-3.23812274101129
"43","bottleneck",0.00121416120694837,1.40144348679139e-05,2.38863012062582e-05,2.03603787030439e-05,0.00053732286782911,-6.43690260512579
"44","brien",1.20213980885977e-05,0.00113516922430103,2.38863012062582e-05,2.03603787030439e-05,1.05357425064531e-05,6.56115888051063
"45","bring",1.20213980885977e-05,0.00169574661901759,2.38863012062582e-05,0.000427567952763921,1.05357425064531e-05,7.1401721149006
"46","broad",1.20213980885977e-05,0.00127531357298017,2.38863012062582e-05,2.03603787030439e-05,1.05357425064531e-05,6.7291035178247
"47","build",0.000372663340746529,0.00141545792165931,2.38863012062582e-05,0.00185279446197699,0.00369804561976505,1.92532404999092
"48","call",0.00241630101580814,0.00099502487562189,0.00026274931326884,0.00836811564695103,0.00138018226834536,-1.27999569404824
"49","came",0.00193544509226423,1.40144348679139e-05,2.38863012062582e-05,2.03603787030439e-05,1.05357425064531e-05,-7.10960800048861
"50","carbon",1.20213980885977e-05,0.00323733445448812,0.00671205063895856,0.0130510027486511,1.05357425064531e-05,8.07305791904206
"51","care",0.00169501713049228,1.40144348679139e-05,0.00026274931326884,2.03603787030439e-05,0.000115893167570985,-6.91824247477279
"52","carrier",0.00253651499669412,1.40144348679139e-05,2.38863012062582e-05,2.03603787030439e-05,0.00169625454353896,-7.49979031108118
"53","case",1.20213980885977e-05,0.00183589096769673,2.38863012062582e-05,0.00592487020258577,0.00169625454353896,7.25473187916346
"54","caus",0.00073330528340446,0.00127531357298017,2.38863012062582e-05,2.03603787030439e-05,1.05357425064531e-05,0.798366180261816
"55","center",1.20213980885977e-05,0.00267675705977156,2.38863012062582e-05,0.00063117173979436,1.05357425064531e-05,7.79873770566175
"56","centimet",0.00205565907315021,1.40144348679139e-05,2.38863012062582e-05,2.03603787030439e-05,1.05357425064531e-05,-7.19654363725989
"57","certain",1.20213980885977e-05,0.00183589096769673,2.38863012062582e-05,2.03603787030439e-05,1.05357425064531e-05,7.25473187916346
"58","challeng",0.000853519264290437,0.00365776750052554,2.38863012062582e-05,2.03603787030439e-05,0.00211768424379708,2.09946775469121
"59","chang",0.00325779888200998,1.40144348679139e-05,0.00169592738564433,0.000834775526824799,0.0045409050202813,-7.86084016372787
"60","channel",0.0156398389132656,1.40144348679139e-05,2.38863012062582e-05,2.03603787030439e-05,0.0106516356740241,-10.1240963690918
"61","characterist",0.00289715693935205,1.40144348679139e-05,0.00026274931326884,2.03603787030439e-05,0.00348733076963599,-7.69158045860396
"62","charg",0.0123940614293442,1.40144348679139e-05,2.38863012062582e-05,2.03603787030439e-05,0.0031712584944424,-9.7885197397421
"63","chip",1.20213980885977e-05,0.00295704575712984,0.00623432461483339,2.03603787030439e-05,1.05357425064531e-05,7.94240806633319
"64","circuit",1.20213980885977e-05,0.00407820054656296,0.00026274931326884,2.03603787030439e-05,0.00759627034715272,8.40618422053429
"65","classic",0.00145458916872032,1.40144348679139e-05,2.38863012062582e-05,2.03603787030439e-05,0.0011694674182163,-6.69755435964859
"66","clear",0.00145458916872032,0.000434447480905332,2.38863012062582e-05,0.000223964165733483,1.05357425064531e-05,-1.74335804926171
"67","coeffici",0.00133437518783435,1.40144348679139e-05,2.38863012062582e-05,2.03603787030439e-05,0.000115893167570985,-6.5731069887241
"68","compact",1.20213980885977e-05,0.00463877794127952,2.38863012062582e-05,2.03603787030439e-05,0.00433019017015224,8.59199628443322
"69","compani",1.20213980885977e-05,0.00127531357298017,0.00241251642183208,2.03603787030439e-05,1.05357425064531e-05,6.7291035178247
"70","compar",1.20213980885977e-05,0.00225632401373415,2.38863012062582e-05,2.03603787030439e-05,0.00232839909392615,7.55222575574062
"71","complic",0.00193544509226423,0.000434447480905332,0.00026274931326884,2.03603787030439e-05,1.05357425064531e-05,-2.15541169010174
"72","comput",0.00301737092023802,0.00169574661901759,2.38863012062582e-05,2.03603787030439e-05,1.05357425064531e-05,-0.831371439050172
"73","conduct",0.00686421830858929,1.40144348679139e-05,2.38863012062582e-05,0.00226000203603787,0.00053732286782911,-8.93603805773684
"74","conductor",0.00109394722606239,1.40144348679139e-05,0.000501612325331422,2.03603787030439e-05,1.05357425064531e-05,-6.28648576257269
"75","connect",1.20213980885977e-05,0.00141545792165931,0.00193479039770691,0.00246360582306831,1.05357425064531e-05,6.8795203603778
"76","constant",0.00121416120694837,1.40144348679139e-05,2.38863012062582e-05,2.03603787030439e-05,1.05357425064531e-05,-6.43690260512579
"77","contact",0.00109394722606239,1.40144348679139e-05,2.38863012062582e-05,2.03603787030439e-05,0.0142337881262182,-6.28648576257269
