"","V1"
"0000858877-13-000049_Business.txt",1
"0000858877-13-000049_Risk.txt",3
"0000858877-14-000029_Business.txt",1
"0000858877-14-000029_Risk.txt",3
"0000858877-15-000070_Business.txt",1
"0000858877-15-000070_Risk.txt",3
"0000858877-16-000117_Business.txt",1
"0000858877-16-000117_Risk.txt",3
"0000858877-17-000016_Business.txt",1
"0000858877-17-000016_Risk.txt",3
"0000858877-18-000011_Business.txt",1
"0000858877-18-000011_Risk.txt",2
"0000858877-19-000012_Business.txt",1
"0000858877-19-000012_Risk.txt",2
"0000858877-20-000010_Business.txt",5
"0000858877-20-000010_Risk.txt",2
