"","x"
"blockchain",412
"use",229
"block",217
"think",202
"peopl",164
"now",144
"actual",141
"network",138
"realli",132
"chain",126
"technolog",122
"data",121
"work",120
"bitcoin",110
"differ",99
"time",96
"need",93
"first",89
"transact",84
"creat",83
"call",78
"start",76
"compani",75
"system",75
"world",75
"money",74
"process",73
"let",72
"secur",69
"don",67
"year",67
"game",66
"inform",66
"sort",66
"develop",65
"mean",63
"payment",63
"comput",62
"basic",60
"digit",60
"bank",59
"ledger",59
"someth",59
"tri",59
"case",57
"give",57
"good",57
"internet",57
"point",57
"valu",56
"busi",55
"idea",55
"happen",53
"industri",53
"mani",53
"build",51
"chang",51
"decentr",51
"everi",51
"interest",51
"part",51
"currenc",50
"talk",48
"today",48
"crypto",47
"cryptocurr",47
"hash",47
"number",47
"protocol",47
"real",47
"smart",47
"user",46
"contract",45
"exampl",44
"consensus",42
"platform",42
"power",42
"provid",42
"littl",41
"probabl",41
"allow",40
"central",40
"token",40
"valid",40
"involv",39
"pay",39
"second",39
"financ",38
"record",38
"servic",38
"store",38
"open",36
"suppli",36
"togeth",36
"anoth",35
"applic",35
"enterpri",35
"mine",35
"node",35
"video",35
"bit",34
"civil",34
"distribut",34
"problem",34
"product",34
"question",34
"trust",34
"guy",33
"mechan",33
"possibl",33
"send",33
"term",33
"thank",33
"understand",33
"asset",32
"day",32
"ethereum",32
"govern",32
"import",32
"neo",32
"sell",32
"code",31
"rippl",31
"alreadi",30
"everyon",30
"learn",30
"level",30
"trade",30
"without",30
"ben",29
"big",29
"buy",29
"dollar",29
"focus",29
"help",29
"market",29
"set",29
"access",28
"built",28
"cour",28
"done",28
"effici",28
"made",28
"might",28
"model",28
"reason",28
"show",28
"abl",27
"across",27
"base",27
"bring",27
"cat",27
"enabl",27
"essenti",27
"find",27
"global",27
"object",27
"peer",27
"public",27
"consum",26
"decentrali",26
"design",26
"doesn",26
"journal",26
"sinc",26
"singl",26
"standard",26
"better",25
"certain",25
"end",25
"last",25
"particip",25
"particular",25
"place",25
"collect",24
"connect",24
"contain",24
"move",24
"becom",23
"hand",23
"key",23
"play",23
"project",23
"support",23
"uniqu",23
"warwick",23
"websit",23
"week",23
"yes",23
"amount",22
"combin",22
"definit",22
"exist",22
"million",22
"never",22
"organ",22
"percent",22
"thousand",22
"top",22
"watch",22
"whole",22
"anyth",21
"communiti",21
"complet",21
"cryptokitti",21
"everybodi",21
"featur",21
"function",21
"futur",21
"hundr",21
"keep",21
"layer",21
"long",21
"manag",21
"month",21
"obvious",21
"paid",21
"person",21
"aetherium",20
"cost",20
"defin",20
"environ",20
"exchang",20
"excit",20
"experi",20
"general",20
"item",20
"live",20
"packet",20
"parti",20
"program",20
"proof",20
"quit",20
"requir",20
"solut",20
"transpar",20
"econom",19
"everyth",19
"hope",19
"includ",19
"instead",19
"issu",19
"law",19
"longer",19
"player",19
"pretti",19
"previous",19
"share",19
"ship",19
"simpl",19
"track",19
"control",18
"current",18
"databa",18
"enough",18
"fund",18
"immut",18
"institut",18
"line",18
"order",18
"paper",18
"scalabl",18
"specif",18
"sreenivasan",18
"tamper",18
"view",18
"check",17
"credit",17
"ear",17
"eventu",17
"ever",17
"exact",17
"fee",17
"high",17
"mayb",17
"piec",17
"someon",17
"storag",17
"technic",17
"whatev",17
"word",17
"write",17
"achiev",16
"add",16
"algorithm",16
"alway",16
"attribut",16
"best",16
"depend",16
"entir",16
"fact",16
"form",16
"four",16
"goe",16
"guess",16
"human",16
"implement",16
"increa",16
"link",16
"price",16
"privat",16
"vote",16
"within",16
"abil",15
"absolut",15
"along",15
"app",15
"author",15
"benefit",15
"cool",15
"generat",15
"group",15
"invest",15
"less",15
"major",15
"mention",15
"music",15
"potenti",15
"properti",15
"rememb",15
"space",15
"tcp",15
"trait",15
"transfer",15
"virtual",15
"advantag",14
"almost",14
"ask",14
"book",14
"challeng",14
"coupl",14
"direct",14
"feder",14
"final",14
"found",14
"hard",14
"huge",14
"interact",14
"kitti",14
"larg",14
"main",14
"maintain",14
"marketplac",14
"name",14
"new",14
"produc",14
"structur",14
"tradit",14
"type",14
"adverti",13
"came",13
"china",13
"cloud",13
"coin",13
"food",13
"free",13
"googl",13
"heard",13
"hold",13
"imagin",13
"isn",13
"matter",13
"media",13
"news",13
"pick",13
"promi",13
"receiv",13
"risk",13
"sen",13
"similar",13
"small",13
"solv",13
"somebodi",13
"stuff",13
"third",13
"though",13
"verifi",13
"visa",13
"yeah",13
"address",12
"anyon",12
"attack",12
"believ",12
"broadridg",12
"can",12
"client",12
"continu",12
"decid",12
"full",12
"incent",12
"incr",12
"initi",12
"local",12
"meat",12
"microsoft",12
"miner",12
"opportun",12
"path",12
"pictur",12
"present",12
"read",12
"regul",12
"serv",12
"server",12
"settlement",12
"side",12
"sign",12
"solid",12
"stori",12
"tell",12
"turn",12
"addit",11
"attempt",11
"avail",11
"breed",11
"charact",11
"class",11
"deal",11
"demo",11
"detail",11
"didn",11
"economi",11
"either",11
"engin",11
"fast",11
"fiat",11
"forward",11
"gas",11
"henc",11
"hey",11
"howev",11
"later",11
"life",11
"limit",11
"list",11
"low",11
"method",11
"must",11
"newsroom",11
"old",11
"one",11
"origin",11
"permiss",11
"phone",11
"physic",11
"site",11
"softwar",11
"soon",11
"stock",11
"true",11
"ultim",11
"varieti",11
"accept",10
"account",10
"also",10
"architectur",10
"away",10
"break",10
"browser",10
"card",10
"cent",10
"common",10
"compar",10
"consist",10
"content",10
"cryptographi",10
"deliv",10
"describ",10
"devic",10
"ensur",10
"equip",10
"especi",10
"extra",10
"fair",10
"far",10
"follow",10
"friend",10
"fundament",10
"given",10
"grow",10
"growth",10
"hardwar",10
"head",10
"host",10
"hyperledg",10
"identifi",10
"imposs",10
"individu",10
"instanc",10
"intern",10
"interop",10
"known",10
"languag",10
"liquid",10
"listen",10
"lose",10
"mastercard",10
"may",10
"meet",10
"oper",10
"ownership",10
"purpo",10
"quick",10
"rate",10
"realiz",10
"saw",10
"settl",10
"simpli",10
"sit",10
"specul",10
"spend",10
"step",10
"super",10
"thought",10
"ticket",10
"total",10
"updat",10
"well",10
"yet",10
"agr",9
"ahead",9
"approach",9
"bad",9
"biggest",9
"bubbl",9
"buyer",9
"cash",9
"channel",9
"cheap",9
"cisco",9
"concept",9
"condit",9
"copi",9
"cut",9
"discuss",9
"document",9
"drive",9
"easili",9
"etherium",9
