"","V1"
"0001596532-16-000244_Business.txt",3
"0001596532-17-000019_Business.txt",3
"0001596532-18-000018_Business.txt",4
"0001596532-18-000018_Risk.txt",1
"0001596532-19-000027_Business.txt",4
"0001596532-19-000027_Risk.txt",5
"0001596532-20-000024_Business.txt",4
"0001596532-20-000024_Risk.txt",5
