"","V1"
"_zqQMvT3On0.txt",5
"10-_8vjllJE.txt",5
"1L0TKZQcUtA.txt",4
"1lUkyCYdAEY.txt",3
"3kKWYZPM6zE.txt",5
"4sXXLA_RnbI.txt",5
"4Xe3o3xSMaM.txt",5
"6b_J-ARse0M.txt",1
"ByZF8_-OJNI.txt",4
"C6Rt9lxMqHs.txt",4
"CjHWb8meXJE.txt",4
"dc0jejf_kPg.txt",5
"EaY5QiZwSP4.txt",2
"g6MZAYO1lwQ.txt",5
"hANXIPxN1ME.txt",5
"ibIzthKKZWY.txt",5
"jbimBoI42AM.txt",2
"JLWB-eY9iIU.txt",3
"L1dXTE-seFA.txt",5
"L9y3sBEBDO8.txt",1
"LiF5RLql6PY.txt",5
"mr7ai_Cgg9U.txt",3
"n6knGN6dq70.txt",1
"NsGJNffS0bY.txt",5
"QDzM8r3WgBw.txt",4
"QHcyhm8JB3s.txt",5
"qqUcKbMzZNM.txt",1
"rkCFewFSXZ0.txt",5
"rlbHeg7U6Tc.txt",5
"SSLZYNBxaIs.txt",5
"taMP_n3wL7M.txt",5
"WBjY3QGNdAw.txt",4
"Ybr41Sy7K3g.txt",1
"Z_hi4djW5aw.txt",4
