"","V1","V2","V3","V4","V5"
"1",0.241379310344828,0.172413793103448,0.28735632183908,0.160919540229885,0.137931034482759
"2",0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549
"3",0.348101265822785,0.0886075949367089,0.278481012658228,0.126582278481013,0.158227848101266
"4",0.030527289546716,0.0481036077705828,0.786308973172988,0.0564292321924144,0.0786308973172988
"5",0.261261261261261,0.0870870870870871,0.33033033033033,0.162162162162162,0.159159159159159
"6",0.122262773722628,0.0711678832116788,0.158759124087591,0.458029197080292,0.18978102189781
"7",0.115979381443299,0.0541237113402062,0.283505154639175,0.484536082474227,0.0618556701030928
"8",0.171875,0.125,0.4609375,0.1015625,0.140625
"9",0.502092050209205,0.0920502092050209,0.154811715481172,0.125523012552301,0.125523012552301
"10",0.0763636363636364,0.0945454545454545,0.381818181818182,0.0618181818181818,0.385454545454545
"11",0.196078431372549,0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549
"12",0.375690607734807,0.0718232044198895,0.281767955801105,0.171270718232044,0.0994475138121547
"13",0.0225352112676056,0.933802816901408,0.0204225352112676,0.00845070422535211,0.0147887323943662
"14",0.0742857142857143,0.268571428571429,0.234285714285714,0.182857142857143,0.24
"15",0.136212624584718,0.0930232558139535,0.345514950166113,0.079734219269103,0.345514950166113
"16",0.224137931034483,0.163793103448276,0.258620689655172,0.189655172413793,0.163793103448276
"17",0.336322869955157,0.0896860986547085,0.354260089686099,0.0448430493273543,0.174887892376682
"18",0.0343839541547278,0.0415472779369628,0.73352435530086,0.0530085959885387,0.137535816618911
"19",0.196078431372549,0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549
"20",0.128865979381443,0.283505154639175,0.175257731958763,0.201030927835052,0.211340206185567
"21",0.0776081424936387,0.0458015267175573,0.723918575063613,0.0687022900763359,0.083969465648855
"22",0.0944055944055944,0.0664335664335664,0.311188811188811,0.111888111888112,0.416083916083916
"23",0.0747474747474747,0.0505050505050505,0.0848484848484849,0.713131313131313,0.0767676767676768
"24",0.121739130434783,0.243478260869565,0.31304347826087,0.139130434782609,0.182608695652174
"25",0.045643153526971,0.04149377593361,0.796680497925311,0.0663900414937759,0.0497925311203319
"26",0.282383419689119,0.106217616580311,0.354922279792746,0.0751295336787565,0.181347150259067
"27",0.076271186440678,0.0367231638418079,0.115819209039548,0.725988700564972,0.0451977401129944
"28",0.23936170212766,0.122340425531915,0.202127659574468,0.122340425531915,0.313829787234043
"29",0.0759075907590759,0.066006600660066,0.273927392739274,0.514851485148515,0.0693069306930693
"30",0.165354330708661,0.094488188976378,0.251968503937008,0.381889763779528,0.106299212598425
"31",0.337078651685393,0.129213483146067,0.264044943820225,0.0955056179775281,0.174157303370787
"32",0.0552825552825553,0.0417690417690418,0.691646191646192,0.0823095823095823,0.128992628992629
"33",0.196078431372549,0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549
"34",0.103169251517195,0.0424814565070802,0.178691840863115,0.0512474713418746,0.624409979770735
"35",0.171052631578947,0.171052631578947,0.25,0.236842105263158,0.171052631578947
"36",0.0641509433962264,0.0867924528301887,0.0660377358490566,0.586792452830189,0.19622641509434
"37",0.0485232067510548,0.070323488045007,0.729957805907173,0.0513361462728551,0.09985935302391
"38",0.641169853768279,0.150731158605174,0.117547806524184,0.0202474690663667,0.0703037120359955
"39",0.5625,0.139880952380952,0.0922619047619048,0.0863095238095238,0.119047619047619
"40",0.433497536945813,0.0591133004926108,0.275862068965517,0.12807881773399,0.103448275862069
"41",0.247619047619048,0.142857142857143,0.19047619047619,0.19047619047619,0.228571428571429
"42",0.480645161290323,0.170967741935484,0.132258064516129,0.0774193548387097,0.138709677419355
