"","V1"
"Youtube CorpusegON4Lt2KX8.txt",3
"Youtube CorpusEw-HKtGeIw8.txt",2
"Youtube CorpusF6pMJUrVmhQ.txt",2
"Youtube CorpusFalddlJ9Yh4.txt",3
"Youtube CorpusFiekQmPElsA.txt",3
"Youtube CorpusfmLjE6BkHOk.txt",4
"Youtube CorpusfMTXF0RSJ9M.txt",3
"Youtube Corpusg6_ic3lwVPY.txt",1
"Youtube CorpusgH4B4pVwEZc.txt",3
"Youtube CorpusGHB7KSXCLsw.txt",3
"Youtube CorpusGmFpImilO58.txt",1
"Youtube CorpusGnsNLDZ5I7M.txt",1
"Youtube CorpusGNyR9ElZcgk.txt",1
"Youtube CorpusgUgdrPfJFRc.txt",3
"Youtube CorpushDLw2q1wCyc.txt",2
"Youtube CorpushOMZebDXQsU.txt",1
"Youtube CorpusHUXcSCS9dpM.txt",3
"Youtube CorpusHwdCqHSOWUE.txt",4
"Youtube CorpusI7Cq4IeMMKM.txt",3
"Youtube CorpusIABIqzDhRFo.txt",1
"Youtube CorpusIB4Ngr_higc.txt",3
"Youtube Corpusj8I4pvdUA2Q.txt",2
"Youtube CorpusJb58EZyLAy0.txt",3
"Youtube Corpusjmp1g_iwSaQ.txt",4
"Youtube CorpusjSMi3JmkfLI.txt",4
"Youtube CorpusjU0Ree79Ai4.txt",4
"Youtube CorpusjXq6SW3Bv7c.txt",1
"Youtube CorpusK6csm1zFD-o.txt",4
"Youtube Corpusk8J2t5vBdlU.txt",2
"Youtube Corpusl-iyI8t1Fps.txt",3
"Youtube CorpusL_-fHo0ZkAo.txt",1
"Youtube CorpusL5HVVuAGQEw.txt",4
"Youtube CorpusLGEwAao7qXQ.txt",4
"Youtube CorpuslndJpxhTjQ8.txt",4
"Youtube CorpuslwsuhO8tBvQ.txt",2
"Youtube Corpusm_oLq3uS238.txt",5
"Youtube CorpusmA5NHcqVYiY.txt",4
"Youtube CorpusmlM1IQ73Ysc.txt",3
"Youtube CorpusmM7m1HY_2M4.txt",2
"Youtube CorpusmnGgdyYps3I.txt",3
"Youtube CorpusmqCbR6H2ZTA.txt",2
"Youtube CorpusmQZo5hGWGOE.txt",3
"Youtube CorpusMxTo7TzIDtw.txt",3
"Youtube Corpusna5SRqAjXrw.txt",3
"Youtube CorpusNreSvdnVTic.txt",2
"Youtube CorpusnRjseEFVhmE.txt",2
"Youtube Corpuso8HJjASLqFI.txt",3
"Youtube CorpusOLuQC2yAsCM.txt",4
"Youtube CorpusoS5aeByMv1E.txt",3
"Youtube CorpusOxxColY0Dsk.txt",2
"Youtube CorpusP9EGaB1hdXk.txt",5
"Youtube CorpuspffZgWg8vMI.txt",3
"Youtube CorpuspnPMq4knD_8.txt",3
"Youtube CorpusPs4Qssmkia0.txt",5
"Youtube CorpusPVJgUEH0Quw.txt",2
"Youtube CorpuspZjV8r4B9uo.txt",4
"Youtube CorpusQ_8Xwn0jexU.txt",2
"Youtube CorpusqA6Jmn6tCFU.txt",3
"Youtube CorpusQZaSB7j8GkI.txt",4
"Youtube CorpusR4pkoCgIdYM.txt",4
"Youtube CorpusrCbds-KKLYU.txt",2
"Youtube CorpusrfvnlWVi_yw.txt",3
"Youtube CorpusrNnn_2p9jEo.txt",3
"Youtube CorpusrvKlWTq2B5g.txt",4
"Youtube CorpusrwlobN9MCjc.txt",2
"Youtube CorpusS1nj_50l8m4.txt",4
"Youtube CorpusSBcTtuhWA_Y.txt",4
"Youtube CorpusSsGcMejtiCU.txt",3
"Youtube CorpusSZPnUpB9-cQ.txt",2
"Youtube CorpusTD5RTlswG3c.txt",3
"Youtube CorpusTEyTHQpeo0I.txt",3
"Youtube CorpusU3tga6qxBIk.txt",3
"Youtube CorpusUh9CqfOtt6U.txt",1
"Youtube CorpusUjBq6FLcUiQ.txt",4
"Youtube CorpusUk6ASpV16M4.txt",2
"Youtube CorpusUOQmkAg0S94.txt",4
"Youtube CorpusVmCzih4A7oI.txt",2
"Youtube CorpusvqMuECdmXG0.txt",5
"Youtube CorpusVT0enNGV78s.txt",4
"Youtube CorpusweII6qT59mQ.txt",2
"Youtube CorpusWIpY_1oExBE.txt",3
"Youtube CorpusxFj-sgyMPwg.txt",3
"Youtube CorpusXfTYY_63ltQ.txt",3
"Youtube CorpusXh6QaElM5VY.txt",1
"Youtube CorpusXuJ-EOIBE4w.txt",3
"Youtube Corpusxw8JF9758dA.txt",3
"Youtube CorpusXXlPOnjbeFg.txt",2
"Youtube CorpusxYidPWM-heU.txt",3
"Youtube CorpusY_D15CWubeM.txt",2
"Youtube CorpusY6cH3lRiY5E.txt",2
"Youtube Corpusy7sFaHnADiA.txt",4
"Youtube Corpusyj8-bKRbXco.txt",3
"Youtube CorpusYpTNzy9rYjY.txt",3
"Youtube CorpusYw15-tLViAs.txt",1
"Youtube CorpusyyaVLlRjk2s.txt",1
"Youtube CorpuszC03p4j_5Yc.txt",2
"Youtube CorpusZIqHGjiSff4.txt",5
