"","V1"
"0000354908-12-000003_Business.txt",2
"0000354908-12-000003_Risk.txt",5
"0000354908-13-000006_Business.txt",2
"0000354908-13-000006_Risk.txt",5
"0000354908-14-000014_Business.txt",2
"0000354908-14-000014_Risk.txt",5
"0000354908-15-000012_Business.txt",2
"0000354908-15-000012_Risk.txt",5
"0000354908-16-000103_Business.txt",2
"0000354908-16-000103_Risk.txt",5
"0000354908-17-000005_Business.txt",2
"0000354908-17-000005_Risk.txt",5
"0000354908-18-000014_Business.txt",2
"0000354908-18-000014_Risk.txt",5
"0000354908-19-000018_Business.txt",2
"0000354908-19-000018_Risk.txt",4
"0000354908-20-000010_Business.txt",1
"0000354908-20-000010_Risk.txt",4
